user_id,last_purchase_time,survey_end_time,hours_since_last_purchase,days_since_last_purchase,user_rank,total_users,rank_rate,churn_type
55050954,2014-12-04 12:00:00,2014-12-18 23:00:00,347.0,14.0,1074,8886,0.12086428089128967,流失用户
60498346,2014-12-04 12:00:00,2014-12-18 23:00:00,347.0,14.0,1075,8886,0.12097681746567635,流失用户
84993562,2014-12-04 12:00:00,2014-12-18 23:00:00,347.0,14.0,1076,8886,0.12108935404006302,流失用户
109255415,2014-12-04 12:00:00,2014-12-18 23:00:00,347.0,14.0,1077,8886,0.12120189061444969,流失用户
109732215,2014-12-04 12:00:00,2014-12-18 23:00:00,347.0,14.0,1078,8886,0.12131442718883637,流失用户
111322415,2014-12-04 12:00:00,2014-12-18 23:00:00,347.0,14.0,1079,8886,0.12142696376322305,流失用户
133888509,2014-12-04 12:00:00,2014-12-18 23:00:00,347.0,14.0,1080,8886,0.12153950033760973,流失用户
4164359,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1081,8886,0.1216520369119964,流失用户
34598350,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1082,8886,0.12176457348638307,流失用户
36912686,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1083,8886,0.12187711006076975,流失用户
49176199,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1084,8886,0.12198964663515642,流失用户
60330578,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1085,8886,0.12210218320954311,流失用户
75332266,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1086,8886,0.12221471978392978,流失用户
75631135,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1087,8886,0.12232725635831646,流失用户
80332039,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1088,8886,0.12243979293270313,流失用户
104569658,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1089,8886,0.1225523295070898,流失用户
111714241,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1090,8886,0.12266486608147648,流失用户
142455899,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,14.0,1091,8886,0.12277740265586315,流失用户
6146353,2014-12-04 14:00:00,2014-12-18 23:00:00,345.0,14.0,1092,8886,0.12288993923024984,流失用户
46086237,2014-12-04 14:00:00,2014-12-18 23:00:00,345.0,14.0,1093,8886,0.12300247580463651,流失用户
89193034,2014-12-04 14:00:00,2014-12-18 23:00:00,345.0,14.0,1094,8886,0.12311501237902318,流失用户
107452984,2014-12-04 14:00:00,2014-12-18 23:00:00,345.0,14.0,1095,8886,0.12322754895340986,流失用户
108043652,2014-12-04 14:00:00,2014-12-18 23:00:00,345.0,14.0,1096,8886,0.12334008552779653,流失用户
124804034,2014-12-04 14:00:00,2014-12-18 23:00:00,345.0,14.0,1097,8886,0.1234526221021832,流失用户
128997569,2014-12-04 14:00:00,2014-12-18 23:00:00,345.0,14.0,1098,8886,0.12356515867656989,流失用户
19865503,2014-12-04 15:00:00,2014-12-18 23:00:00,344.0,14.0,1099,8886,0.12367769525095657,流失用户
54007195,2014-12-04 15:00:00,2014-12-18 23:00:00,344.0,14.0,1100,8886,0.12379023182534324,流失用户
86673531,2014-12-04 15:00:00,2014-12-18 23:00:00,344.0,14.0,1101,8886,0.12390276839972991,流失用户
116162717,2014-12-04 15:00:00,2014-12-18 23:00:00,344.0,14.0,1102,8886,0.12401530497411659,流失用户
119836118,2014-12-04 15:00:00,2014-12-18 23:00:00,344.0,14.0,1103,8886,0.12412784154850326,流失用户
126592405,2014-12-04 15:00:00,2014-12-18 23:00:00,344.0,14.0,1104,8886,0.12424037812288993,流失用户
142036510,2014-12-04 15:00:00,2014-12-18 23:00:00,344.0,14.0,1105,8886,0.12435291469727662,流失用户
18320375,2014-12-04 16:00:00,2014-12-18 23:00:00,343.0,14.0,1106,8886,0.1244654512716633,流失用户
21400875,2014-12-04 16:00:00,2014-12-18 23:00:00,343.0,14.0,1107,8886,0.12457798784604997,流失用户
33217959,2014-12-04 16:00:00,2014-12-18 23:00:00,343.0,14.0,1108,8886,0.12469052442043664,流失用户
66412678,2014-12-04 16:00:00,2014-12-18 23:00:00,343.0,14.0,1109,8886,0.12480306099482331,流失用户
72884077,2014-12-04 16:00:00,2014-12-18 23:00:00,343.0,14.0,1110,8886,0.12491559756920999,流失用户
85578027,2014-12-04 16:00:00,2014-12-18 23:00:00,343.0,14.0,1111,8886,0.12502813414359668,流失用户
89727305,2014-12-04 16:00:00,2014-12-18 23:00:00,343.0,14.0,1112,8886,0.12514067071798335,流失用户
129070018,2014-12-04 16:00:00,2014-12-18 23:00:00,343.0,14.0,1113,8886,0.12525320729237002,流失用户
10164041,2014-12-04 17:00:00,2014-12-18 23:00:00,342.0,14.0,1114,8886,0.1253657438667567,流失用户
30592468,2014-12-04 17:00:00,2014-12-18 23:00:00,342.0,14.0,1115,8886,0.12547828044114337,流失用户
76359356,2014-12-04 17:00:00,2014-12-18 23:00:00,342.0,14.0,1116,8886,0.12559081701553004,流失用户
106175697,2014-12-04 17:00:00,2014-12-18 23:00:00,342.0,14.0,1117,8886,0.12570335358991672,流失用户
24903079,2014-12-04 18:00:00,2014-12-18 23:00:00,341.0,14.0,1118,8886,0.1258158901643034,流失用户
61058989,2014-12-04 18:00:00,2014-12-18 23:00:00,341.0,14.0,1119,8886,0.12592842673869006,流失用户
61740927,2014-12-04 18:00:00,2014-12-18 23:00:00,341.0,14.0,1120,8886,0.12604096331307674,流失用户
65430374,2014-12-04 18:00:00,2014-12-18 23:00:00,341.0,14.0,1121,8886,0.12615349988746344,流失用户
80345747,2014-12-04 18:00:00,2014-12-18 23:00:00,341.0,14.0,1122,8886,0.1262660364618501,流失用户
135131647,2014-12-04 18:00:00,2014-12-18 23:00:00,341.0,14.0,1123,8886,0.12637857303623679,流失用户
137042532,2014-12-04 18:00:00,2014-12-18 23:00:00,341.0,14.0,1124,8886,0.12649110961062346,流失用户
5616094,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1125,8886,0.12660364618501013,流失用户
14137229,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1126,8886,0.1267161827593968,流失用户
27906720,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1127,8886,0.12682871933378348,流失用户
36757197,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1128,8886,0.12694125590817015,流失用户
46793743,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1129,8886,0.12705379248255683,流失用户
56646633,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1130,8886,0.1271663290569435,流失用户
64152450,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1131,8886,0.12727886563133017,流失用户
91729153,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1132,8886,0.12739140220571685,流失用户
109012414,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1133,8886,0.12750393878010352,流失用户
117829483,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1134,8886,0.12761647535449022,流失用户
124633651,2014-12-04 19:00:00,2014-12-18 23:00:00,340.0,14.0,1135,8886,0.1277290119288769,流失用户
567790,2014-12-04 20:00:00,2014-12-18 23:00:00,339.0,14.0,1136,8886,0.12784154850326357,流失用户
16124295,2014-12-04 20:00:00,2014-12-18 23:00:00,339.0,14.0,1137,8886,0.12795408507765024,流失用户
37993178,2014-12-04 20:00:00,2014-12-18 23:00:00,339.0,14.0,1138,8886,0.12806662165203692,流失用户
71452131,2014-12-04 20:00:00,2014-12-18 23:00:00,339.0,14.0,1139,8886,0.1281791582264236,流失用户
73104510,2014-12-04 20:00:00,2014-12-18 23:00:00,339.0,14.0,1140,8886,0.12829169480081026,流失用户
122372687,2014-12-04 20:00:00,2014-12-18 23:00:00,339.0,14.0,1141,8886,0.12840423137519694,流失用户
25528662,2014-12-04 21:00:00,2014-12-18 23:00:00,338.0,14.0,1142,8886,0.1285167679495836,流失用户
26502265,2014-12-04 21:00:00,2014-12-18 23:00:00,338.0,14.0,1143,8886,0.12862930452397028,流失用户
38965559,2014-12-04 21:00:00,2014-12-18 23:00:00,338.0,14.0,1144,8886,0.12874184109835696,流失用户
47428428,2014-12-04 21:00:00,2014-12-18 23:00:00,338.0,14.0,1145,8886,0.12885437767274363,流失用户
80081386,2014-12-04 21:00:00,2014-12-18 23:00:00,338.0,14.0,1146,8886,0.1289669142471303,流失用户
92747771,2014-12-04 21:00:00,2014-12-18 23:00:00,338.0,14.0,1147,8886,0.129079450821517,流失用户
93784494,2014-12-04 21:00:00,2014-12-18 23:00:00,338.0,14.0,1148,8886,0.12919198739590368,流失用户
20293501,2014-12-04 22:00:00,2014-12-18 23:00:00,337.0,14.0,1149,8886,0.12930452397029035,流失用户
34693663,2014-12-04 22:00:00,2014-12-18 23:00:00,337.0,14.0,1150,8886,0.12941706054467703,流失用户
61200152,2014-12-04 22:00:00,2014-12-18 23:00:00,337.0,14.0,1151,8886,0.1295295971190637,流失用户
97553714,2014-12-04 22:00:00,2014-12-18 23:00:00,337.0,14.0,1152,8886,0.12964213369345037,流失用户
101403291,2014-12-04 22:00:00,2014-12-18 23:00:00,337.0,14.0,1153,8886,0.12975467026783705,流失用户
106349878,2014-12-04 22:00:00,2014-12-18 23:00:00,337.0,14.0,1154,8886,0.12986720684222372,流失用户
130572539,2014-12-04 22:00:00,2014-12-18 23:00:00,337.0,14.0,1155,8886,0.1299797434166104,流失用户
136302349,2014-12-04 22:00:00,2014-12-18 23:00:00,337.0,14.0,1156,8886,0.13009227999099707,流失用户
96894415,2014-12-04 23:00:00,2014-12-18 23:00:00,336.0,14.0,1157,8886,0.13020481656538374,流失用户
96900675,2014-12-04 23:00:00,2014-12-18 23:00:00,336.0,14.0,1158,8886,0.13031735313977041,流失用户
101466976,2014-12-04 23:00:00,2014-12-18 23:00:00,336.0,14.0,1159,8886,0.1304298897141571,流失用户
105919960,2014-12-04 23:00:00,2014-12-18 23:00:00,336.0,14.0,1160,8886,0.1305424262885438,流失用户
130743379,2014-12-04 23:00:00,2014-12-18 23:00:00,336.0,14.0,1161,8886,0.13065496286293046,流失用户
19853816,2014-12-05 00:00:00,2014-12-18 23:00:00,335.0,13.0,1162,8886,0.13076749943731714,流失用户
26960862,2014-12-05 00:00:00,2014-12-18 23:00:00,335.0,13.0,1163,8886,0.1308800360117038,流失用户
123874325,2014-12-05 00:00:00,2014-12-18 23:00:00,335.0,13.0,1164,8886,0.13099257258609048,流失用户
51602649,2014-12-05 02:00:00,2014-12-18 23:00:00,333.0,13.0,1165,8886,0.13110510916047716,流失用户
53560831,2014-12-05 02:00:00,2014-12-18 23:00:00,333.0,13.0,1166,8886,0.13121764573486383,流失用户
110258310,2014-12-05 04:00:00,2014-12-18 23:00:00,331.0,13.0,1167,8886,0.1313301823092505,流失用户
24057036,2014-12-05 05:00:00,2014-12-18 23:00:00,330.0,13.0,1168,8886,0.13144271888363718,流失用户
122834365,2014-12-05 06:00:00,2014-12-18 23:00:00,329.0,13.0,1169,8886,0.13155525545802385,流失用户
134499562,2014-12-05 06:00:00,2014-12-18 23:00:00,329.0,13.0,1170,8886,0.13166779203241052,流失用户
87948577,2014-12-05 09:00:00,2014-12-18 23:00:00,326.0,13.0,1171,8886,0.1317803286067972,流失用户
141578499,2014-12-05 09:00:00,2014-12-18 23:00:00,326.0,13.0,1172,8886,0.13189286518118387,流失用户
35048740,2014-12-05 10:00:00,2014-12-18 23:00:00,325.0,13.0,1173,8886,0.13200540175557057,流失用户
58040963,2014-12-05 10:00:00,2014-12-18 23:00:00,325.0,13.0,1174,8886,0.13211793832995725,流失用户
68288874,2014-12-05 10:00:00,2014-12-18 23:00:00,325.0,13.0,1175,8886,0.13223047490434392,流失用户
69631141,2014-12-05 10:00:00,2014-12-18 23:00:00,325.0,13.0,1176,8886,0.1323430114787306,流失用户
78206223,2014-12-05 10:00:00,2014-12-18 23:00:00,325.0,13.0,1177,8886,0.13245554805311727,流失用户
109390378,2014-12-05 10:00:00,2014-12-18 23:00:00,325.0,13.0,1178,8886,0.13256808462750394,流失用户
110561108,2014-12-05 10:00:00,2014-12-18 23:00:00,325.0,13.0,1179,8886,0.13268062120189061,流失用户
116849663,2014-12-05 10:00:00,2014-12-18 23:00:00,325.0,13.0,1180,8886,0.1327931577762773,流失用户
117992339,2014-12-05 10:00:00,2014-12-18 23:00:00,325.0,13.0,1181,8886,0.13290569435066396,流失用户
128967101,2014-12-05 10:00:00,2014-12-18 23:00:00,325.0,13.0,1182,8886,0.13301823092505063,流失用户
23442968,2014-12-05 11:00:00,2014-12-18 23:00:00,324.0,13.0,1183,8886,0.1331307674994373,流失用户
33077425,2014-12-05 11:00:00,2014-12-18 23:00:00,324.0,13.0,1184,8886,0.13324330407382398,流失用户
65463789,2014-12-05 11:00:00,2014-12-18 23:00:00,324.0,13.0,1185,8886,0.13335584064821066,流失用户
70573626,2014-12-05 11:00:00,2014-12-18 23:00:00,324.0,13.0,1186,8886,0.13346837722259736,流失用户
70931681,2014-12-05 11:00:00,2014-12-18 23:00:00,324.0,13.0,1187,8886,0.13358091379698403,流失用户
94287521,2014-12-05 11:00:00,2014-12-18 23:00:00,324.0,13.0,1188,8886,0.1336934503713707,流失用户
111195634,2014-12-05 11:00:00,2014-12-18 23:00:00,324.0,13.0,1189,8886,0.13380598694575738,流失用户
130313708,2014-12-05 11:00:00,2014-12-18 23:00:00,324.0,13.0,1190,8886,0.13391852352014405,流失用户
1486585,2014-12-05 12:00:00,2014-12-18 23:00:00,323.0,13.0,1191,8886,0.13403106009453072,流失用户
7538685,2014-12-05 12:00:00,2014-12-18 23:00:00,323.0,13.0,1192,8886,0.1341435966689174,流失用户
107109917,2014-12-05 12:00:00,2014-12-18 23:00:00,323.0,13.0,1193,8886,0.13425613324330407,流失用户
117888464,2014-12-05 12:00:00,2014-12-18 23:00:00,323.0,13.0,1194,8886,0.13436866981769074,流失用户
126403200,2014-12-05 12:00:00,2014-12-18 23:00:00,323.0,13.0,1195,8886,0.13448120639207742,流失用户
131240843,2014-12-05 12:00:00,2014-12-18 23:00:00,323.0,13.0,1196,8886,0.1345937429664641,流失用户
31192881,2014-12-05 13:00:00,2014-12-18 23:00:00,322.0,13.0,1197,8886,0.13470627954085077,流失用户
67942365,2014-12-05 13:00:00,2014-12-18 23:00:00,322.0,13.0,1198,8886,0.13481881611523744,流失用户
70891589,2014-12-05 13:00:00,2014-12-18 23:00:00,322.0,13.0,1199,8886,0.13493135268962414,流失用户
86800877,2014-12-05 13:00:00,2014-12-18 23:00:00,322.0,13.0,1200,8886,0.1350438892640108,流失用户
127097520,2014-12-05 13:00:00,2014-12-18 23:00:00,322.0,13.0,1201,8886,0.1351564258383975,流失用户
138164167,2014-12-05 13:00:00,2014-12-18 23:00:00,322.0,13.0,1202,8886,0.13526896241278416,流失用户
19089759,2014-12-05 14:00:00,2014-12-18 23:00:00,321.0,13.0,1203,8886,0.13538149898717083,流失用户
20632602,2014-12-05 14:00:00,2014-12-18 23:00:00,321.0,13.0,1204,8886,0.1354940355615575,流失用户
36320937,2014-12-05 14:00:00,2014-12-18 23:00:00,321.0,13.0,1205,8886,0.13560657213594418,流失用户
52785857,2014-12-05 14:00:00,2014-12-18 23:00:00,321.0,13.0,1206,8886,0.13571910871033085,流失用户
59894542,2014-12-05 14:00:00,2014-12-18 23:00:00,321.0,13.0,1207,8886,0.13583164528471753,流失用户
72611369,2014-12-05 14:00:00,2014-12-18 23:00:00,321.0,13.0,1208,8886,0.1359441818591042,流失用户
90414084,2014-12-05 14:00:00,2014-12-18 23:00:00,321.0,13.0,1209,8886,0.13605671843349088,流失用户
115121430,2014-12-05 14:00:00,2014-12-18 23:00:00,321.0,13.0,1210,8886,0.13616925500787755,流失用户
5481789,2014-12-05 15:00:00,2014-12-18 23:00:00,320.0,13.0,1211,8886,0.13628179158226422,流失用户
17390678,2014-12-05 15:00:00,2014-12-18 23:00:00,320.0,13.0,1212,8886,0.13639432815665092,流失用户
25841169,2014-12-05 15:00:00,2014-12-18 23:00:00,320.0,13.0,1213,8886,0.1365068647310376,流失用户
81542356,2014-12-05 15:00:00,2014-12-18 23:00:00,320.0,13.0,1214,8886,0.13661940130542427,流失用户
94044468,2014-12-05 15:00:00,2014-12-18 23:00:00,320.0,13.0,1215,8886,0.13673193787981094,流失用户
99721088,2014-12-05 15:00:00,2014-12-18 23:00:00,320.0,13.0,1216,8886,0.13684447445419762,流失用户
113512295,2014-12-05 15:00:00,2014-12-18 23:00:00,320.0,13.0,1217,8886,0.1369570110285843,流失用户
124941936,2014-12-05 15:00:00,2014-12-18 23:00:00,320.0,13.0,1218,8886,0.13706954760297096,流失用户
3577313,2014-12-05 16:00:00,2014-12-18 23:00:00,319.0,13.0,1219,8886,0.13718208417735764,流失用户
45069561,2014-12-05 16:00:00,2014-12-18 23:00:00,319.0,13.0,1220,8886,0.1372946207517443,流失用户
68342657,2014-12-05 16:00:00,2014-12-18 23:00:00,319.0,13.0,1221,8886,0.13740715732613099,流失用户
50197899,2014-12-05 17:00:00,2014-12-18 23:00:00,318.0,13.0,1222,8886,0.13751969390051766,流失用户
58757200,2014-12-05 17:00:00,2014-12-18 23:00:00,318.0,13.0,1223,8886,0.13763223047490433,流失用户
61247967,2014-12-05 18:00:00,2014-12-18 23:00:00,317.0,13.0,1224,8886,0.137744767049291,流失用户
92397827,2014-12-05 18:00:00,2014-12-18 23:00:00,317.0,13.0,1225,8886,0.1378573036236777,流失用户
22555846,2014-12-05 19:00:00,2014-12-18 23:00:00,316.0,13.0,1226,8886,0.13796984019806438,流失用户
47727944,2014-12-05 19:00:00,2014-12-18 23:00:00,316.0,13.0,1227,8886,0.13808237677245105,流失用户
135068151,2014-12-05 19:00:00,2014-12-18 23:00:00,316.0,13.0,1228,8886,0.13819491334683773,流失用户
3240412,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1229,8886,0.1383074499212244,流失用户
9090200,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1230,8886,0.13841998649561107,流失用户
12820152,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1231,8886,0.13853252306999775,流失用户
24336759,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1232,8886,0.13864505964438442,流失用户
36172877,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1233,8886,0.1387575962187711,流失用户
56161120,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1234,8886,0.13887013279315777,流失用户
76253881,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1235,8886,0.13898266936754444,流失用户
87594845,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1236,8886,0.13909520594193112,流失用户
89210176,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1237,8886,0.1392077425163178,流失用户
93755017,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1238,8886,0.1393202790907045,流失用户
129860246,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1239,8886,0.13943281566509116,流失用户
140777465,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,13.0,1240,8886,0.13954535223947784,流失用户
1820303,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1241,8886,0.1396578888138645,流失用户
12339789,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1242,8886,0.13977042538825118,流失用户
17883830,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1243,8886,0.13988296196263786,流失用户
47071587,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1244,8886,0.13999549853702453,流失用户
52461307,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1245,8886,0.1401080351114112,流失用户
54187558,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1246,8886,0.14022057168579788,流失用户
62225943,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1247,8886,0.14033310826018455,流失用户
63805861,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1248,8886,0.14044564483457123,流失用户
65320445,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1249,8886,0.1405581814089579,流失用户
79161711,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1250,8886,0.1406707179833446,流失用户
86523709,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1251,8886,0.14078325455773127,流失用户
94421413,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1252,8886,0.14089579113211795,流失用户
116554148,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1253,8886,0.14100832770650462,流失用户
136482907,2014-12-05 21:00:00,2014-12-18 23:00:00,314.0,13.0,1254,8886,0.1411208642808913,流失用户
2183798,2014-12-05 22:00:00,2014-12-18 23:00:00,313.0,13.0,1255,8886,0.14123340085527797,流失用户
29855200,2014-12-05 22:00:00,2014-12-18 23:00:00,313.0,13.0,1256,8886,0.14134593742966464,流失用户
45581890,2014-12-05 22:00:00,2014-12-18 23:00:00,313.0,13.0,1257,8886,0.14145847400405132,流失用户
69334364,2014-12-05 22:00:00,2014-12-18 23:00:00,313.0,13.0,1258,8886,0.141571010578438,流失用户
78329358,2014-12-05 22:00:00,2014-12-18 23:00:00,313.0,13.0,1259,8886,0.14168354715282466,流失用户
81607879,2014-12-05 22:00:00,2014-12-18 23:00:00,313.0,13.0,1260,8886,0.14179608372721134,流失用户
82335494,2014-12-05 22:00:00,2014-12-18 23:00:00,313.0,13.0,1261,8886,0.141908620301598,流失用户
88196998,2014-12-05 22:00:00,2014-12-18 23:00:00,313.0,13.0,1262,8886,0.14202115687598468,流失用户
121593952,2014-12-05 22:00:00,2014-12-18 23:00:00,313.0,13.0,1263,8886,0.14213369345037138,流失用户
122740147,2014-12-05 22:00:00,2014-12-18 23:00:00,313.0,13.0,1264,8886,0.14224623002475806,流失用户
14586553,2014-12-05 23:00:00,2014-12-18 23:00:00,312.0,13.0,1265,8886,0.14235876659914473,流失用户
24811681,2014-12-05 23:00:00,2014-12-18 23:00:00,312.0,13.0,1266,8886,0.1424713031735314,流失用户
32099325,2014-12-05 23:00:00,2014-12-18 23:00:00,312.0,13.0,1267,8886,0.14258383974791808,流失用户
33956087,2014-12-05 23:00:00,2014-12-18 23:00:00,312.0,13.0,1268,8886,0.14269637632230475,流失用户
37638767,2014-12-05 23:00:00,2014-12-18 23:00:00,312.0,13.0,1269,8886,0.14280891289669143,流失用户
75131016,2014-12-05 23:00:00,2014-12-18 23:00:00,312.0,13.0,1270,8886,0.1429214494710781,流失用户
116101597,2014-12-06 00:00:00,2014-12-18 23:00:00,311.0,12.0,1271,8886,0.14303398604546477,流失用户
82247926,2014-12-06 01:00:00,2014-12-18 23:00:00,310.0,12.0,1272,8886,0.14314652261985145,流失用户
103606138,2014-12-06 01:00:00,2014-12-18 23:00:00,310.0,12.0,1273,8886,0.14325905919423812,流失用户
35829490,2014-12-06 02:00:00,2014-12-18 23:00:00,309.0,12.0,1274,8886,0.1433715957686248,流失用户
44365875,2014-12-06 02:00:00,2014-12-18 23:00:00,309.0,12.0,1275,8886,0.14348413234301147,流失用户
90433859,2014-12-06 03:00:00,2014-12-18 23:00:00,308.0,12.0,1276,8886,0.14359666891739817,流失用户
103038630,2014-12-06 07:00:00,2014-12-18 23:00:00,304.0,12.0,1277,8886,0.14370920549178484,流失用户
74624581,2014-12-06 08:00:00,2014-12-18 23:00:00,303.0,12.0,1278,8886,0.14382174206617152,流失用户
134152329,2014-12-06 08:00:00,2014-12-18 23:00:00,303.0,12.0,1279,8886,0.1439342786405582,流失用户
8909639,2014-12-06 09:00:00,2014-12-18 23:00:00,302.0,12.0,1280,8886,0.14404681521494486,流失用户
47753824,2014-12-06 09:00:00,2014-12-18 23:00:00,302.0,12.0,1281,8886,0.14415935178933154,流失用户
52505405,2014-12-06 09:00:00,2014-12-18 23:00:00,302.0,12.0,1282,8886,0.1442718883637182,流失用户
65200157,2014-12-06 09:00:00,2014-12-18 23:00:00,302.0,12.0,1283,8886,0.14438442493810488,流失用户
68571967,2014-12-06 09:00:00,2014-12-18 23:00:00,302.0,12.0,1284,8886,0.14449696151249156,流失用户
86505281,2014-12-06 09:00:00,2014-12-18 23:00:00,302.0,12.0,1285,8886,0.14460949808687823,流失用户
137089292,2014-12-06 09:00:00,2014-12-18 23:00:00,302.0,12.0,1286,8886,0.1447220346612649,流失用户
43250746,2014-12-06 10:00:00,2014-12-18 23:00:00,301.0,12.0,1287,8886,0.14483457123565158,流失用户
56201536,2014-12-06 10:00:00,2014-12-18 23:00:00,301.0,12.0,1288,8886,0.14494710781003825,流失用户
92718956,2014-12-06 10:00:00,2014-12-18 23:00:00,301.0,12.0,1289,8886,0.14505964438442495,流失用户
126323626,2014-12-06 10:00:00,2014-12-18 23:00:00,301.0,12.0,1290,8886,0.14517218095881163,流失用户
127935117,2014-12-06 10:00:00,2014-12-18 23:00:00,301.0,12.0,1291,8886,0.1452847175331983,流失用户
1275653,2014-12-06 11:00:00,2014-12-18 23:00:00,300.0,12.0,1292,8886,0.14539725410758497,流失用户
15924838,2014-12-06 11:00:00,2014-12-18 23:00:00,300.0,12.0,1293,8886,0.14550979068197165,流失用户
36648599,2014-12-06 11:00:00,2014-12-18 23:00:00,300.0,12.0,1294,8886,0.14562232725635832,流失用户
45801743,2014-12-06 11:00:00,2014-12-18 23:00:00,300.0,12.0,1295,8886,0.145734863830745,流失用户
51426415,2014-12-06 11:00:00,2014-12-18 23:00:00,300.0,12.0,1296,8886,0.14584740040513167,流失用户
71369964,2014-12-06 11:00:00,2014-12-18 23:00:00,300.0,12.0,1297,8886,0.14595993697951834,流失用户
95533953,2014-12-06 11:00:00,2014-12-18 23:00:00,300.0,12.0,1298,8886,0.146072473553905,流失用户
129029482,2014-12-06 11:00:00,2014-12-18 23:00:00,300.0,12.0,1299,8886,0.1461850101282917,流失用户
22621152,2014-12-06 12:00:00,2014-12-18 23:00:00,299.0,12.0,1300,8886,0.14629754670267836,流失用户
36166284,2014-12-06 12:00:00,2014-12-18 23:00:00,299.0,12.0,1301,8886,0.14641008327706503,流失用户
39096760,2014-12-06 12:00:00,2014-12-18 23:00:00,299.0,12.0,1302,8886,0.14652261985145174,流失用户
44738368,2014-12-06 12:00:00,2014-12-18 23:00:00,299.0,12.0,1303,8886,0.1466351564258384,流失用户
60351038,2014-12-06 12:00:00,2014-12-18 23:00:00,299.0,12.0,1304,8886,0.14674769300022508,流失用户
74970676,2014-12-06 12:00:00,2014-12-18 23:00:00,299.0,12.0,1305,8886,0.14686022957461176,流失用户
87990594,2014-12-06 12:00:00,2014-12-18 23:00:00,299.0,12.0,1306,8886,0.14697276614899843,流失用户
121314594,2014-12-06 12:00:00,2014-12-18 23:00:00,299.0,12.0,1307,8886,0.1470853027233851,流失用户
14509184,2014-12-06 13:00:00,2014-12-18 23:00:00,298.0,12.0,1308,8886,0.14719783929777178,流失用户
34251089,2014-12-06 13:00:00,2014-12-18 23:00:00,298.0,12.0,1309,8886,0.14731037587215845,流失用户
91056578,2014-12-06 13:00:00,2014-12-18 23:00:00,298.0,12.0,1310,8886,0.14742291244654512,流失用户
3384843,2014-12-06 14:00:00,2014-12-18 23:00:00,297.0,12.0,1311,8886,0.1475354490209318,流失用户
10640408,2014-12-06 14:00:00,2014-12-18 23:00:00,297.0,12.0,1312,8886,0.14764798559531847,流失用户
14568076,2014-12-06 14:00:00,2014-12-18 23:00:00,297.0,12.0,1313,8886,0.14776052216970514,流失用户
