user_id,last_purchase_time,survey_end_time,hours_since_last_purchase,days_since_last_purchase
50355045,"2014-12-11 15:00:00","2014-12-18 23:00:00",176,7
18757834,"2014-12-11 18:00:00","2014-12-18 23:00:00",173,7
68711920,"2014-12-11 10:00:00","2014-12-18 23:00:00",181,7
83988501,"2014-12-11 11:00:00","2014-12-18 23:00:00",180,7
69663083,"2014-12-11 13:00:00","2014-12-18 23:00:00",178,7
16908520,"2014-12-11 10:00:00","2014-12-18 23:00:00",181,7
18218608,"2014-12-11 14:00:00","2014-12-18 23:00:00",177,7
30683859,"2014-12-11 11:00:00","2014-12-18 23:00:00",180,7
9138659,"2014-12-11 12:00:00","2014-12-18 23:00:00",179,7
9480832,"2014-12-11 18:00:00","2014-12-18 23:00:00",173,7
66315804,"2014-12-11 19:00:00","2014-12-18 23:00:00",172,7
136952642,"2014-12-11 16:00:00","2014-12-18 23:00:00",175,7
96571906,"2014-12-11 23:00:00","2014-12-18 23:00:00",168,7
13254648,"2014-12-11 22:00:00","2014-12-18 23:00:00",169,7
21355438,"2014-12-11 11:00:00","2014-12-18 23:00:00",180,7
113484173,"2014-12-11 06:00:00","2014-12-18 23:00:00",185,7
30314033,"2014-12-11 23:00:00","2014-12-18 23:00:00",168,7
68989686,"2014-12-11 15:00:00","2014-12-18 23:00:00",176,7
64310783,"2014-12-11 12:00:00","2014-12-18 23:00:00",179,7
118710828,"2014-12-11 11:00:00","2014-12-18 23:00:00",180,7
40734813,"2014-12-11 18:00:00","2014-12-18 23:00:00",173,7
9821001,"2014-12-11 22:00:00","2014-12-18 23:00:00",169,7
99628321,"2014-12-11 17:00:00","2014-12-18 23:00:00",174,7
52683211,"2014-12-11 12:00:00","2014-12-18 23:00:00",179,7
65068683,"2014-12-11 22:00:00","2014-12-18 23:00:00",169,7
95359183,"2014-12-11 15:00:00","2014-12-18 23:00:00",176,7
73491319,"2014-12-11 19:00:00","2014-12-18 23:00:00",172,7
96636051,"2014-12-11 22:00:00","2014-12-18 23:00:00",169,7
51123305,"2014-12-11 15:00:00","2014-12-18 23:00:00",176,7
137384149,"2014-12-11 11:00:00","2014-12-18 23:00:00",180,7
87397369,"2014-12-11 12:00:00","2014-12-18 23:00:00",179,7
30835000,"2014-12-11 15:00:00","2014-12-18 23:00:00",176,7
98555860,"2014-12-11 12:00:00","2014-12-18 23:00:00",179,7
52137505,"2014-12-11 13:00:00","2014-12-18 23:00:00",178,7
78264855,"2014-12-11 21:00:00","2014-12-18 23:00:00",170,7
74155886,"2014-12-11 12:00:00","2014-12-18 23:00:00",179,7
77260277,"2014-12-11 15:00:00","2014-12-18 23:00:00",176,7
69192727,"2014-12-11 16:00:00","2014-12-18 23:00:00",175,7
97600962,"2014-12-11 13:00:00","2014-12-18 23:00:00",178,7
98908158,"2014-12-11 20:00:00","2014-12-18 23:00:00",171,7
25509021,"2014-12-11 14:00:00","2014-12-18 23:00:00",177,7
90251602,"2014-12-11 17:00:00","2014-12-18 23:00:00",174,7
111246826,"2014-12-11 22:00:00","2014-12-18 23:00:00",169,7
67942355,"2014-12-11 20:00:00","2014-12-18 23:00:00",171,7
42089925,"2014-12-11 07:00:00","2014-12-18 23:00:00",184,7
52592137,"2014-12-11 11:00:00","2014-12-18 23:00:00",180,7
6419226,"2014-12-11 20:00:00","2014-12-18 23:00:00",171,7
85566132,"2014-12-11 22:00:00","2014-12-18 23:00:00",169,7
132815324,"2014-12-11 11:00:00","2014-12-18 23:00:00",180,7
3864501,"2014-12-11 17:00:00","2014-12-18 23:00:00",174,7
81470571,"2014-12-11 20:00:00","2014-12-18 23:00:00",171,7
109772113,"2014-12-11 08:00:00","2014-12-18 23:00:00",183,7
113875234,"2014-12-11 14:00:00","2014-12-18 23:00:00",177,7
71201867,"2014-12-11 23:00:00","2014-12-18 23:00:00",168,7
12662961,"2014-12-11 23:00:00","2014-12-18 23:00:00",168,7
117970006,"2014-12-11 07:00:00","2014-12-18 23:00:00",184,7
138108608,"2014-12-11 08:00:00","2014-12-18 23:00:00",183,7
11010595,"2014-12-11 15:00:00","2014-12-18 23:00:00",176,7
110278377,"2014-12-11 23:00:00","2014-12-18 23:00:00",168,7
113278851,"2014-12-11 15:00:00","2014-12-18 23:00:00",176,7
86075690,"2014-12-11 22:00:00","2014-12-18 23:00:00",169,7
108427185,"2014-12-11 22:00:00","2014-12-18 23:00:00",169,7
129258298,"2014-12-11 14:00:00","2014-12-18 23:00:00",177,7
4922072,"2014-12-11 16:00:00","2014-12-18 23:00:00",175,7
126784328,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
108952067,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
69285521,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
110154099,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
133488208,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
59076519,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
62879516,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
25831491,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
81281336,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
45541267,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
77032998,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
6142132,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
139261152,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
69347492,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
70352132,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
132229788,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
46010057,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
104635996,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
105038469,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
790713,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
81964332,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
70118357,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
12283105,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
129873757,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
32303536,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
98795231,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
103969154,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
114517173,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
97944240,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
96169296,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
99467186,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
135387051,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
80703687,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
108871998,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
8197937,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
12571684,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
120347417,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
127020156,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
28975138,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
99543620,"2014-12-12 01:00:00","2014-12-18 23:00:00",166,6
5307517,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
13797408,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
28967361,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
14144843,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
17152310,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
45022376,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
34194469,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
34014128,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
35758348,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
60802539,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
45598577,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
120930204,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
116778753,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
73042603,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
6345483,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
79824809,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
92792849,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
92401471,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
135842891,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
96889712,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
98492728,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
108149624,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
12139270,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
121952115,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
52953942,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
84465830,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
99662624,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
66440228,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
80552424,"2014-12-12 03:00:00","2014-12-18 23:00:00",164,6
32033919,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
136649602,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
38526756,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
46011980,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
17465649,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
46274658,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
137982775,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
108870608,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
56823809,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
126707482,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
2364046,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
12990018,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
138856127,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
67033795,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
82649107,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
93998185,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
132326665,"2014-12-12 01:00:00","2014-12-18 23:00:00",166,6
95350481,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
111124413,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
101504942,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
139795059,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
14051446,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
111612020,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
7197108,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
99048955,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
33166824,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
106873777,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
10815578,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
131354626,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
20509405,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
29985681,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
35465890,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
13657444,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
110058496,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
41671149,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
111041306,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
54922233,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
59354562,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
13887814,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
36308952,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
3631290,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
94616722,"2014-12-12 02:00:00","2014-12-18 23:00:00",165,6
93223961,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
6018416,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
91530370,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
112000366,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
78704357,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
85633095,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
113127968,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
94308406,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
101719830,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
103332966,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
91910769,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
10864414,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
217996,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
22984722,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
26430445,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
43738222,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
55530513,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
128719503,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
132469710,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
122169205,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
16354041,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
34798858,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
138399730,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
25187340,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
29020561,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
76707547,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
55252215,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
86696356,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
61269594,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
52891027,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
63475455,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
109382445,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
41079190,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
56498242,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
75978611,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
95755909,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
84645009,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
68264472,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
85008352,"2014-12-12 01:00:00","2014-12-18 23:00:00",166,6
62941911,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
124382480,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
86756157,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
95535997,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
85169785,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
16259607,"2014-12-12 01:00:00","2014-12-18 23:00:00",166,6
139443041,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
19805334,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
24698599,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
25499177,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
62029939,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
98989087,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
9551296,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
103412418,"2014-12-12 06:00:00","2014-12-18 23:00:00",161,6
23847626,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
42681705,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
20517525,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
63183196,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
52660721,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
39427521,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
20463565,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
126925524,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
62373202,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
122301567,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
9723930,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
44503140,"2014-12-12 04:00:00","2014-12-18 23:00:00",163,6
83699036,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
64022179,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
68284108,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
142126535,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
28972250,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
34426955,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
90144052,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
63394949,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
53788912,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
113230398,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
121939330,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
116288141,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
11758356,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
67312926,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
130540064,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
114413180,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
75070176,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
1498131,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
76202623,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
16920338,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
22607012,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
5865371,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
59419662,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
99856680,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
62603444,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
50698254,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
54669909,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
112539954,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
68801930,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
121756245,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
65143114,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
75287920,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
128213972,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
4140926,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
133157830,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
84281661,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
83781429,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
89183161,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
101734993,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
98669047,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
105425480,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
67128572,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
110374516,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
92318081,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
121240369,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
9219164,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
97232555,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
114779189,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
93133160,"2014-12-12 18:00:00","2014-12-18 23:00:00",149,6
15243855,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
31883407,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
135377046,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
41265943,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
44711100,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
4164164,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
128197330,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
50777514,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
19320995,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
6516360,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
12051954,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
66306934,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
90233877,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
123562843,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
124142179,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
124230409,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
116852827,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
125253109,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
99272840,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
104804964,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
124261357,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
128039265,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
135927109,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
19581999,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
105836892,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
20553214,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
9556056,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
13099562,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
135414688,"2014-12-12 16:00:00","2014-12-18 23:00:00",151,6
43150394,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
69798791,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
93745270,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
137068806,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
68249522,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
48292690,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
106457937,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
23362360,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
26908458,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
26742658,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
31210346,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
105616401,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
36964346,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
9784313,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
107315106,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
104613070,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
109859583,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
50960524,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
11310078,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
134904941,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
2120923,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
8581353,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
91081942,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
13818219,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
83000130,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
101910216,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
102897084,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
53476899,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
135288694,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
69003368,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
7018172,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
119432472,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
19037604,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
78129838,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
128823983,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
140230525,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
118536510,"2014-12-12 09:00:00","2014-12-18 23:00:00",158,6
12373370,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
100112744,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
18910742,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
117003325,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
120371298,"2014-12-12 10:00:00","2014-12-18 23:00:00",157,6
8747297,"2014-12-12 01:00:00","2014-12-18 23:00:00",166,6
77563495,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
7053874,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
69383475,"2014-12-12 19:00:00","2014-12-18 23:00:00",148,6
40711894,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
93159609,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
54522131,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
59627027,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
10211498,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
124830295,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
91162737,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
20853257,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
3763394,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
57175975,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
99228290,"2014-12-12 17:00:00","2014-12-18 23:00:00",150,6
58238111,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
52842050,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
115374204,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
121036026,"2014-12-12 15:00:00","2014-12-18 23:00:00",152,6
742065,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
74269202,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
135589495,"2014-12-12 20:00:00","2014-12-18 23:00:00",147,6
32755257,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
18288442,"2014-12-12 00:00:00","2014-12-18 23:00:00",167,6
24062806,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
91824018,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
44725106,"2014-12-12 23:00:00","2014-12-18 23:00:00",144,6
74142122,"2014-12-12 13:00:00","2014-12-18 23:00:00",154,6
45133531,"2014-12-12 14:00:00","2014-12-18 23:00:00",153,6
29661255,"2014-12-12 22:00:00","2014-12-18 23:00:00",145,6
116014140,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
104541497,"2014-12-12 21:00:00","2014-12-18 23:00:00",146,6
43971939,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
114810344,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
129676722,"2014-12-12 07:00:00","2014-12-18 23:00:00",160,6
82575380,"2014-12-12 12:00:00","2014-12-18 23:00:00",155,6
135060562,"2014-12-12 08:00:00","2014-12-18 23:00:00",159,6
136249926,"2014-12-12 11:00:00","2014-12-18 23:00:00",156,6
