week_start_date,week_end_date,user_id,overall_activity,user_rank
2014-11-24,2014-11-30,70876649,1503,176
2014-11-24,2014-11-30,67822184,1500,177
2014-11-24,2014-11-30,29699014,1500,178
2014-11-24,2014-11-30,100397503,1498,179
2014-11-24,2014-11-30,4364079,1488,180
2014-11-24,2014-11-30,21868086,1487,181
2014-11-24,2014-11-30,70978759,1481,182
2014-11-24,2014-11-30,79807626,1477,183
2014-11-24,2014-11-30,12055347,1473,184
2014-11-24,2014-11-30,23248133,1473,185
2014-11-24,2014-11-30,77374787,1469,186
2014-11-24,2014-11-30,127089112,1459,187
2014-11-24,2014-11-30,136769457,1457,188
2014-11-24,2014-11-30,110976685,1456,189
2014-11-24,2014-11-30,19911284,1455,190
2014-11-24,2014-11-30,53788912,1454,191
2014-11-24,2014-11-30,72306639,1447,192
2014-11-24,2014-11-30,5837961,1447,193
2014-11-24,2014-11-30,130540064,1445,194
2014-11-24,2014-11-30,89428650,1445,195
2014-11-24,2014-11-30,58812216,1444,196
2014-11-24,2014-11-30,82259162,1443,197
2014-11-24,2014-11-30,53150140,1424,198
2014-11-24,2014-11-30,28975138,1421,199
2014-11-24,2014-11-30,25678919,1414,200
2014-11-24,2014-11-30,76253363,1414,201
2014-11-24,2014-11-30,56690952,1412,202
2014-11-24,2014-11-30,71035154,1407,203
2014-11-24,2014-11-30,36574688,1401,204
2014-11-24,2014-11-30,124409414,1401,205
2014-11-24,2014-11-30,26562102,1398,206
2014-11-24,2014-11-30,37554907,1395,207
2014-11-24,2014-11-30,81608134,1392,208
2014-11-24,2014-11-30,86756157,1392,209
2014-11-24,2014-11-30,95528086,1392,210
2014-11-24,2014-11-30,58581609,1392,211
2014-11-24,2014-11-30,26460336,1388,212
2014-11-24,2014-11-30,50673557,1382,213
2014-11-24,2014-11-30,87475354,1379,214
2014-11-24,2014-11-30,99480990,1378,215
2014-11-24,2014-11-30,103767458,1377,216
2014-11-24,2014-11-30,121306092,1376,217
2014-11-24,2014-11-30,94645713,1376,218
2014-11-24,2014-11-30,93479181,1374,219
2014-11-24,2014-11-30,123596663,1370,220
2014-11-24,2014-11-30,122430841,1365,221
2014-11-24,2014-11-30,116114060,1361,222
2014-11-24,2014-11-30,142450275,1359,223
2014-11-24,2014-11-30,33984927,1354,224
2014-11-24,2014-11-30,3442818,1346,225
2014-11-24,2014-11-30,112142417,1343,226
2014-11-24,2014-11-30,125912657,1337,227
2014-11-24,2014-11-30,67942365,1336,228
2014-11-24,2014-11-30,103090935,1336,229
2014-11-24,2014-11-30,124992372,1335,230
2014-11-24,2014-11-30,72703245,1334,231
2014-11-24,2014-11-30,54423533,1334,232
2014-11-24,2014-11-30,68249522,1333,233
2014-11-24,2014-11-30,109097995,1330,234
2014-11-24,2014-11-30,125193088,1326,235
2014-11-24,2014-11-30,130547450,1323,236
2014-11-24,2014-11-30,65143114,1322,237
2014-11-24,2014-11-30,1926899,1320,238
2014-11-24,2014-11-30,109939909,1319,239
2014-11-24,2014-11-30,140780237,1318,240
2014-11-24,2014-11-30,106342906,1318,241
2014-11-24,2014-11-30,101437780,1316,242
2014-11-24,2014-11-30,120852545,1314,243
2014-11-24,2014-11-30,95395131,1314,244
2014-11-24,2014-11-30,35709243,1312,245
2014-11-24,2014-11-30,111459626,1310,246
2014-11-24,2014-11-30,35758348,1305,247
2014-11-24,2014-11-30,37648682,1305,248
2014-11-24,2014-11-30,117801453,1305,249
2014-11-24,2014-11-30,23326854,1302,250
2014-11-24,2014-11-30,130499060,1299,251
2014-11-24,2014-11-30,112198319,1295,252
2014-11-24,2014-11-30,49189810,1290,253
2014-11-24,2014-11-30,113693068,1289,254
2014-11-24,2014-11-30,5938241,1287,255
2014-11-24,2014-11-30,38588481,1285,256
2014-11-24,2014-11-30,127619887,1282,257
2014-11-24,2014-11-30,51926941,1281,258
2014-11-24,2014-11-30,29689901,1280,259
2014-11-24,2014-11-30,57386575,1280,260
2014-11-24,2014-11-30,124614349,1280,261
2014-11-24,2014-11-30,4225412,1278,262
2014-11-24,2014-11-30,30955749,1277,263
2014-11-24,2014-11-30,69152893,1275,264
2014-11-24,2014-11-30,79587494,1275,265
2014-11-24,2014-11-30,99750042,1274,266
2014-11-24,2014-11-30,30839253,1273,267
2014-11-24,2014-11-30,82575380,1268,268
2014-11-24,2014-11-30,97464808,1268,269
2014-11-24,2014-11-30,17362237,1268,270
2014-11-24,2014-11-30,8440456,1265,271
2014-11-24,2014-11-30,59864388,1265,272
2014-11-24,2014-11-30,102418389,1259,273
2014-11-24,2014-11-30,15777503,1259,274
2014-11-24,2014-11-30,17552766,1257,275
2014-11-24,2014-11-30,116720981,1256,276
2014-11-24,2014-11-30,11682531,1256,277
2014-11-24,2014-11-30,34424883,1255,278
2014-11-24,2014-11-30,103412418,1254,279
2014-11-24,2014-11-30,103504610,1251,280
2014-11-24,2014-11-30,138977388,1250,281
2014-11-24,2014-11-30,28257786,1246,282
2014-11-24,2014-11-30,93232888,1246,283
2014-11-24,2014-11-30,28638001,1243,284
2014-11-24,2014-11-30,111325865,1241,285
2014-11-24,2014-11-30,93842000,1241,286
2014-11-24,2014-11-30,33808787,1240,287
2014-11-24,2014-11-30,85336332,1239,288
2014-11-24,2014-11-30,55192254,1237,289
2014-11-24,2014-11-30,67202688,1227,290
2014-11-24,2014-11-30,87983348,1224,291
2014-11-24,2014-11-30,78329358,1223,292
2014-11-24,2014-11-30,92706593,1221,293
2014-11-24,2014-11-30,98440358,1219,294
2014-11-24,2014-11-30,36513563,1218,295
2014-11-24,2014-11-30,59781337,1216,296
2014-11-24,2014-11-30,96504901,1216,297
2014-11-24,2014-11-30,11758356,1213,298
2014-11-24,2014-11-30,122150914,1212,299
2014-11-24,2014-11-30,54575694,1211,300
2014-11-24,2014-11-30,26857141,1210,301
2014-11-24,2014-11-30,20849275,1206,302
2014-11-24,2014-11-30,59131217,1205,303
2014-11-24,2014-11-30,28739065,1202,304
2014-11-24,2014-11-30,88513390,1202,305
2014-11-24,2014-11-30,58207544,1200,306
2014-11-24,2014-11-30,99346682,1200,307
2014-11-24,2014-11-30,113431690,1199,308
2014-11-24,2014-11-30,55381200,1196,309
2014-11-24,2014-11-30,133240213,1194,310
2014-11-24,2014-11-30,9451374,1193,311
2014-11-24,2014-11-30,2502524,1192,312
2014-11-24,2014-11-30,73042603,1191,313
2014-11-24,2014-11-30,131472598,1190,314
2014-11-24,2014-11-30,104135842,1188,315
2014-11-24,2014-11-30,15924838,1183,316
2014-11-24,2014-11-30,112711623,1181,317
2014-11-24,2014-11-30,95244708,1181,318
2014-11-24,2014-11-30,71406451,1180,319
2014-11-24,2014-11-30,83976914,1178,320
2014-11-24,2014-11-30,104084848,1178,321
2014-11-24,2014-11-30,67168345,1176,322
2014-11-24,2014-11-30,53916276,1173,323
2014-11-24,2014-11-30,139104982,1168,324
2014-11-24,2014-11-30,100637858,1167,325
2014-11-24,2014-11-30,10020755,1166,326
2014-11-24,2014-11-30,85308332,1166,327
2014-11-24,2014-11-30,110509780,1162,328
2014-11-24,2014-11-30,88815441,1160,329
2014-11-24,2014-11-30,39201973,1158,330
2014-11-24,2014-11-30,14157293,1155,331
2014-11-24,2014-11-30,75292590,1151,332
2014-11-24,2014-11-30,137905112,1150,333
2014-11-24,2014-11-30,91373045,1149,334
2014-11-24,2014-11-30,79112468,1146,335
2014-11-24,2014-11-30,100326985,1146,336
2014-11-24,2014-11-30,20786149,1144,337
2014-11-24,2014-11-30,116101597,1142,338
2014-11-24,2014-11-30,80775941,1141,339
2014-11-24,2014-11-30,9524175,1139,340
2014-11-24,2014-11-30,43864355,1139,341
2014-11-24,2014-11-30,41017872,1139,342
2014-11-24,2014-11-30,89647768,1134,343
2014-11-24,2014-11-30,130132447,1129,344
2014-11-24,2014-11-30,108829095,1127,345
2014-11-24,2014-11-30,48836510,1126,346
2014-11-24,2014-11-30,91339068,1124,347
2014-11-24,2014-11-30,90233877,1124,348
2014-11-24,2014-11-30,27626311,1118,349
2014-11-24,2014-11-30,18728199,1116,350
2014-11-24,2014-11-30,127168253,1113,351
2014-11-24,2014-11-30,142168798,1112,352
2014-11-24,2014-11-30,33116829,1107,353
2014-11-24,2014-11-30,133152667,1105,354
2014-11-24,2014-11-30,27141122,1104,355
2014-11-24,2014-11-30,70889190,1103,356
2014-11-24,2014-11-30,130567891,1102,357
2014-11-24,2014-11-30,3671315,1102,358
2014-11-24,2014-11-30,137204928,1101,359
2014-11-24,2014-11-30,77868658,1099,360
2014-11-24,2014-11-30,106498387,1098,361
2014-11-24,2014-11-30,59248477,1098,362
2014-11-24,2014-11-30,106815559,1097,363
2014-11-24,2014-11-30,107487112,1097,364
2014-11-24,2014-11-30,5478302,1097,365
2014-11-24,2014-11-30,67849399,1095,366
2014-11-24,2014-11-30,64614030,1094,367
2014-11-24,2014-11-30,67268928,1094,368
2014-11-24,2014-11-30,107323711,1091,369
2014-11-24,2014-11-30,117961451,1091,370
2014-11-24,2014-11-30,84566857,1090,371
2014-11-24,2014-11-30,117659143,1087,372
2014-11-24,2014-11-30,83275852,1087,373
2014-11-24,2014-11-30,44817147,1086,374
2014-11-24,2014-11-30,107351947,1084,375
2014-11-24,2014-11-30,51341836,1083,376
2014-11-24,2014-11-30,45743550,1083,377
2014-11-24,2014-11-30,88209434,1082,378
2014-11-24,2014-11-30,475826,1082,379
2014-11-24,2014-11-30,128476994,1081,380
2014-11-24,2014-11-30,121528560,1078,381
2014-11-24,2014-11-30,47551029,1073,382
2014-11-24,2014-11-30,43855246,1072,383
2014-11-24,2014-11-30,57981025,1070,384
2014-11-24,2014-11-30,32198657,1070,385
2014-11-24,2014-11-30,36339188,1069,386
2014-11-24,2014-11-30,12940608,1069,387
2014-11-24,2014-11-30,130529975,1068,388
2014-11-24,2014-11-30,19805334,1068,389
2014-11-24,2014-11-30,63052028,1068,390
2014-11-24,2014-11-30,132675359,1066,391
2014-11-24,2014-11-30,112125475,1065,392
2014-11-24,2014-11-30,140990654,1059,393
2014-11-24,2014-11-30,85566132,1058,394
2014-11-24,2014-11-30,108129951,1058,395
2014-11-24,2014-11-30,86804290,1057,396
2014-11-24,2014-11-30,62024754,1056,397
2014-11-24,2014-11-30,109258006,1054,398
2014-11-24,2014-11-30,134358011,1053,399
2014-11-24,2014-11-30,61336461,1049,400
2014-11-24,2014-11-30,75888387,1046,401
2014-11-24,2014-11-30,139462332,1046,402
2014-11-24,2014-11-30,89931825,1044,403
2014-11-24,2014-11-30,7585996,1043,404
2014-11-24,2014-11-30,88110636,1042,405
2014-11-24,2014-11-30,24805953,1042,406
2014-11-24,2014-11-30,91351115,1041,407
2014-11-24,2014-11-30,125482009,1041,408
2014-11-24,2014-11-30,48776635,1041,409
2014-11-24,2014-11-30,66150030,1040,410
2014-11-24,2014-11-30,136616127,1039,411
2014-11-24,2014-11-30,138867561,1038,412
2014-11-24,2014-11-30,52559406,1036,413
2014-11-24,2014-11-30,81611585,1034,414
2014-11-24,2014-11-30,53568053,1032,415
2014-11-24,2014-11-30,37357777,1031,416
2014-11-24,2014-11-30,8197937,1030,417
2014-11-24,2014-11-30,65340227,1029,418
2014-11-24,2014-11-30,84492068,1029,419
2014-11-24,2014-11-30,99963140,1028,420
2014-11-24,2014-11-30,78044909,1028,421
2014-11-24,2014-11-30,14144843,1027,422
2014-11-24,2014-11-30,89384841,1027,423
2014-11-24,2014-11-30,81500257,1026,424
2014-11-24,2014-11-30,21193363,1026,425
2014-11-24,2014-11-30,57636921,1024,426
2014-11-24,2014-11-30,129809988,1023,427
2014-11-24,2014-11-30,65438079,1022,428
2014-11-24,2014-11-30,77139316,1022,429
2014-11-24,2014-11-30,30838173,1020,430
2014-11-24,2014-11-30,101435898,1017,431
2014-11-24,2014-11-30,11680145,1016,432
2014-11-24,2014-11-30,58849452,1015,433
2014-11-24,2014-11-30,56376570,1014,434
2014-11-24,2014-11-30,73462715,1011,435
2014-11-24,2014-11-30,57857118,1009,436
2014-11-24,2014-11-30,94992306,1008,437
2014-11-24,2014-11-30,19388858,1008,438
2014-11-24,2014-11-30,55605483,1006,439
2014-11-24,2014-11-30,106320112,1005,440
2014-11-24,2014-11-30,65087297,1005,441
2014-11-24,2014-11-30,128671783,1004,442
2014-11-24,2014-11-30,125042644,1003,443
2014-11-24,2014-11-30,22393155,1003,444
2014-11-24,2014-11-30,3304327,1002,445
2014-11-24,2014-11-30,88290400,1000,446
2014-11-24,2014-11-30,38181340,998,447
2014-11-24,2014-11-30,84892889,997,448
2014-11-24,2014-11-30,42599112,997,449
2014-11-24,2014-11-30,87642673,997,450
2014-11-24,2014-11-30,82960193,995,451
2014-11-24,2014-11-30,4146900,994,452
2014-11-24,2014-11-30,30692164,992,453
2014-11-24,2014-11-30,96865786,992,454
2014-11-24,2014-11-30,128055612,991,455
2014-11-24,2014-11-30,40211203,990,456
2014-11-24,2014-11-30,68747316,990,457
2014-11-24,2014-11-30,113078957,990,458
2014-11-24,2014-11-30,7892881,989,459
2014-11-24,2014-11-30,25509021,985,460
2014-11-24,2014-11-30,123006863,984,461
2014-11-24,2014-11-30,85862488,982,462
2014-11-24,2014-11-30,25871996,980,463
2014-11-24,2014-11-30,104792616,978,464
2014-11-24,2014-11-30,137970629,978,465
2014-11-24,2014-11-30,75225256,974,466
2014-11-24,2014-11-30,20543670,972,467
2014-11-24,2014-11-30,120321894,971,468
2014-11-24,2014-11-30,83735095,969,469
2014-11-24,2014-11-30,95645602,968,470
2014-11-24,2014-11-30,12746210,966,471
2014-11-24,2014-11-30,122388121,966,472
2014-11-24,2014-11-30,123237592,965,473
2014-11-24,2014-11-30,62142957,963,474
2014-11-24,2014-11-30,28967361,963,475
2014-11-24,2014-11-30,8702919,963,476
2014-11-24,2014-11-30,102014015,962,477
2014-11-24,2014-11-30,128878698,962,478
2014-11-24,2014-11-30,137340803,961,479
2014-11-24,2014-11-30,72651215,960,480
2014-11-24,2014-11-30,128521783,958,481
2014-11-24,2014-11-30,90707560,957,482
2014-11-24,2014-11-30,18781926,957,483
2014-11-24,2014-11-30,20997825,957,484
2014-11-24,2014-11-30,66831202,957,485
2014-11-24,2014-11-30,16066732,955,486
2014-11-24,2014-11-30,16911051,955,487
2014-11-24,2014-11-30,10004287,954,488
2014-11-24,2014-11-30,632347,954,489
2014-11-24,2014-11-30,90720609,953,490
2014-11-24,2014-11-30,96720314,953,491
2014-11-24,2014-11-30,91222505,951,492
2014-11-24,2014-11-30,110229753,949,493
2014-11-24,2014-11-30,113847593,949,494
2014-11-24,2014-11-30,125110045,948,495
2014-11-24,2014-11-30,6435793,948,496
2014-11-24,2014-11-30,41986655,946,497
2014-11-24,2014-11-30,83570876,944,498
2014-11-24,2014-11-30,78898649,944,499
2014-11-24,2014-11-30,103489606,943,500
2014-11-24,2014-11-30,86863108,943,501
2014-11-24,2014-11-30,867381,942,502
2014-11-24,2014-11-30,123446005,942,503
2014-11-24,2014-11-30,78888823,941,504
2014-11-24,2014-11-30,8596951,941,505
2014-11-24,2014-11-30,128519725,941,506
2014-11-24,2014-11-30,67819789,940,507
2014-11-24,2014-11-30,114737900,940,508
2014-11-24,2014-11-30,141016162,939,509
2014-11-24,2014-11-30,41979181,938,510
2014-11-24,2014-11-30,73278658,936,511
2014-11-24,2014-11-30,12628544,934,512
2014-11-24,2014-11-30,96389962,933,513
2014-11-24,2014-11-30,87104389,933,514
2014-11-24,2014-11-30,96042606,931,515
2014-11-24,2014-11-30,81497537,931,516
2014-11-24,2014-11-30,88120786,931,517
2014-11-24,2014-11-30,44365875,930,518
2014-11-24,2014-11-30,92954093,926,519
2014-11-24,2014-11-30,22717072,925,520
2014-11-24,2014-11-30,31942750,925,521
2014-11-24,2014-11-30,33448326,924,522
2014-11-24,2014-11-30,47328088,923,523
2014-11-24,2014-11-30,39108941,922,524
2014-11-24,2014-11-30,133665536,921,525
2014-11-24,2014-11-30,7630304,919,526
2014-11-24,2014-11-30,14444168,919,527
2014-11-24,2014-11-30,37426111,918,528
2014-11-24,2014-11-30,39454183,917,529
2014-11-24,2014-11-30,119160278,915,530
2014-11-24,2014-11-30,85372457,914,531
2014-11-24,2014-11-30,63176270,914,532
2014-11-24,2014-11-30,60032762,914,533
2014-11-24,2014-11-30,17816597,914,534
2014-11-24,2014-11-30,3840121,913,535
2014-11-24,2014-11-30,136571906,913,536
2014-11-24,2014-11-30,4120403,912,537
2014-11-24,2014-11-30,59413510,911,538
2014-11-24,2014-11-30,103065950,910,539
2014-11-24,2014-11-30,68150938,909,540
2014-11-24,2014-11-30,73349802,908,541
2014-11-24,2014-11-30,87165474,908,542
2014-11-24,2014-11-30,46274658,907,543
2014-11-24,2014-11-30,140662618,905,544
2014-11-24,2014-11-30,1156843,905,545
2014-11-24,2014-11-30,5424550,902,546
2014-11-24,2014-11-30,140356732,901,547
2014-11-24,2014-11-30,19399879,900,548
2014-11-24,2014-11-30,80254452,900,549
2014-11-24,2014-11-30,101150402,899,550
2014-11-24,2014-11-30,8679255,899,551
2014-11-24,2014-11-30,3731463,897,552
2014-11-24,2014-11-30,66866811,896,553
2014-11-24,2014-11-30,131932310,896,554
2014-11-24,2014-11-30,55832398,896,555
2014-11-24,2014-11-30,100816273,893,556
2014-11-24,2014-11-30,90853436,893,557
2014-11-24,2014-11-30,17328648,892,558
2014-11-24,2014-11-30,96042414,891,559
2014-11-24,2014-11-30,118814309,890,560
2014-11-24,2014-11-30,39912401,890,561
2014-11-24,2014-11-30,123227202,889,562
2014-11-24,2014-11-30,88503688,888,563
2014-11-24,2014-11-30,19277570,887,564
2014-11-24,2014-11-30,95471305,885,565
2014-11-24,2014-11-30,103982848,885,566
2014-11-24,2014-11-30,61459598,883,567
2014-11-24,2014-11-30,4137745,883,568
2014-11-24,2014-11-30,109893417,881,569
2014-11-24,2014-11-30,35745255,880,570
2014-11-24,2014-11-30,103962421,879,571
2014-11-24,2014-11-30,4082863,878,572
2014-11-24,2014-11-30,51435164,878,573
2014-11-24,2014-11-30,105278727,876,574
2014-11-24,2014-11-30,104775475,876,575
2014-11-24,2014-11-30,10303832,876,576
2014-11-24,2014-11-30,101120745,876,577
2014-11-24,2014-11-30,120329032,875,578
2014-11-24,2014-11-30,16601904,875,579
2014-11-24,2014-11-30,139891563,874,580
2014-11-24,2014-11-30,104139699,873,581
2014-11-24,2014-11-30,23958465,873,582
2014-11-24,2014-11-30,89426847,872,583
2014-11-24,2014-11-30,40364499,872,584
2014-11-24,2014-11-30,22188362,872,585
2014-11-24,2014-11-30,11197151,871,586
2014-11-24,2014-11-30,120457819,871,587
2014-11-24,2014-11-30,26184779,870,588
2014-11-24,2014-11-30,135488940,870,589
2014-11-24,2014-11-30,72419143,869,590
2014-11-24,2014-11-30,130107482,869,591
2014-11-24,2014-11-30,66293783,869,592
2014-11-24,2014-11-30,31190628,869,593
2014-11-24,2014-11-30,48509295,868,594
2014-11-24,2014-11-30,81586383,867,595
2014-11-24,2014-11-30,54922233,866,596
2014-11-24,2014-11-30,104735935,866,597
2014-11-24,2014-11-30,42930798,865,598
2014-11-24,2014-11-30,43468469,864,599
2014-11-24,2014-11-30,83546635,864,600
2014-11-24,2014-11-30,69579136,863,601
2014-11-24,2014-11-30,132203237,862,602
2014-11-24,2014-11-30,135756066,862,603
2014-11-24,2014-11-30,126576453,862,604
2014-11-24,2014-11-30,112570004,861,605
2014-11-24,2014-11-30,77522552,861,606
2014-11-24,2014-11-30,119681430,861,607
2014-11-24,2014-11-30,136788174,860,608
2014-11-24,2014-11-30,81182608,860,609
2014-11-24,2014-11-30,135889836,860,610
2014-11-24,2014-11-30,93687523,859,611
2014-11-24,2014-11-30,53569008,859,612
2014-11-24,2014-11-30,130576689,859,613
2014-11-24,2014-11-30,72288359,858,614
2014-11-24,2014-11-30,120346962,857,615
2014-11-24,2014-11-30,82756067,857,616
2014-11-24,2014-11-30,60366651,857,617
2014-11-24,2014-11-30,106416249,857,618
2014-11-24,2014-11-30,47874120,856,619
2014-11-24,2014-11-30,126046148,856,620
2014-11-24,2014-11-30,110954163,855,621
2014-11-24,2014-11-30,103595250,855,622
2014-11-24,2014-11-30,103439105,854,623
2014-11-24,2014-11-30,93970634,854,624
2014-11-24,2014-11-30,103133076,854,625
2014-11-24,2014-11-30,95898771,853,626
2014-11-24,2014-11-30,73232978,852,627
2014-11-24,2014-11-30,80528162,852,628
2014-11-24,2014-11-30,88865653,852,629
2014-11-24,2014-11-30,105069110,851,630
2014-11-24,2014-11-30,52842050,851,631
2014-11-24,2014-11-30,141907831,848,632
2014-11-24,2014-11-30,108755598,848,633
2014-11-24,2014-11-30,56541900,846,634
2014-11-24,2014-11-30,134010761,844,635
2014-11-24,2014-11-30,83802493,843,636
2014-11-24,2014-11-30,36953591,843,637
2014-11-24,2014-11-30,49542384,841,638
2014-11-24,2014-11-30,131637785,841,639
2014-11-24,2014-11-30,75321867,840,640
2014-11-24,2014-11-30,100632766,839,641
2014-11-24,2014-11-30,99529968,838,642
2014-11-24,2014-11-30,136652360,836,643
2014-11-24,2014-11-30,119793858,836,644
2014-11-24,2014-11-30,45253676,836,645
2014-11-24,2014-11-30,18970782,835,646
2014-11-24,2014-11-30,129377104,834,647
2014-11-24,2014-11-30,130806899,834,648
2014-11-24,2014-11-30,69696698,832,649
2014-11-24,2014-11-30,16332862,832,650
2014-11-24,2014-11-30,87413989,830,651
2014-11-24,2014-11-30,126205303,830,652
2014-11-24,2014-11-30,47293396,829,653
2014-11-24,2014-11-30,122822446,829,654
2014-11-24,2014-11-30,70891589,829,655
2014-11-24,2014-11-30,82649107,828,656
2014-11-24,2014-11-30,93675262,827,657
2014-11-24,2014-11-30,80378029,827,658
2014-11-24,2014-11-30,97389266,827,659
2014-11-24,2014-11-30,94428036,825,660
2014-11-24,2014-11-30,36497409,825,661
2014-11-24,2014-11-30,101748138,824,662
2014-11-24,2014-11-30,56830095,823,663
2014-11-24,2014-11-30,134109810,823,664
2014-11-24,2014-11-30,103610059,823,665
2014-11-24,2014-11-30,84465849,823,666
2014-11-24,2014-11-30,46661935,823,667
2014-11-24,2014-11-30,92928708,822,668
2014-11-24,2014-11-30,74577535,821,669
2014-11-24,2014-11-30,62068426,821,670
2014-11-24,2014-11-30,8913893,821,671
2014-11-24,2014-11-30,3543407,820,672
2014-11-24,2014-11-30,18244844,820,673
2014-11-24,2014-11-30,11993970,820,674
2014-11-24,2014-11-30,33371922,818,675
2014-11-24,2014-11-30,87998227,818,676
2014-11-24,2014-11-30,130317446,817,677
2014-11-24,2014-11-30,43150394,817,678
2014-11-24,2014-11-30,95088933,816,679
2014-11-24,2014-11-30,80481728,814,680
2014-11-24,2014-11-30,22278371,814,681
2014-11-24,2014-11-30,69251001,813,682
2014-11-24,2014-11-30,19463984,812,683
2014-11-24,2014-11-30,47109361,812,684
2014-11-24,2014-11-30,74593955,812,685
2014-11-24,2014-11-30,26720422,812,686
2014-11-24,2014-11-30,97730927,812,687
2014-11-24,2014-11-30,109613455,812,688
2014-11-24,2014-11-30,87594845,811,689
2014-11-24,2014-11-30,102996286,811,690
2014-11-24,2014-11-30,69953834,809,691
2014-11-24,2014-11-30,58871895,808,692
2014-11-24,2014-11-30,127698085,807,693
2014-11-24,2014-11-30,65504626,807,694
2014-11-24,2014-11-30,53538099,806,695
2014-11-24,2014-11-30,134904941,805,696
2014-11-24,2014-11-30,61627054,804,697
2014-11-24,2014-11-30,114529391,804,698
2014-11-24,2014-11-30,19708378,803,699
2014-11-24,2014-11-30,109056742,803,700
2014-11-24,2014-11-30,136009227,803,701
2014-11-24,2014-11-30,99433181,802,702
2014-11-24,2014-11-30,47065671,801,703
2014-11-24,2014-11-30,54658244,800,704
2014-11-24,2014-11-30,7144740,798,705
2014-11-24,2014-11-30,139220719,798,706
2014-11-24,2014-11-30,23446150,798,707
2014-11-24,2014-11-30,35306096,797,708
2014-11-24,2014-11-30,13869219,796,709
2014-11-24,2014-11-30,125547509,795,710
2014-11-24,2014-11-30,18927299,794,711
2014-11-24,2014-11-30,116867259,794,712
2014-11-24,2014-11-30,56708793,791,713
2014-11-24,2014-11-30,36764652,791,714
2014-11-24,2014-11-30,6443596,790,715
2014-11-24,2014-11-30,135347247,790,716
2014-11-24,2014-11-30,77150532,790,717
2014-11-24,2014-11-30,102827853,789,718
2014-11-24,2014-11-30,37218187,789,719
2014-11-24,2014-11-30,97067484,787,720
2014-11-24,2014-11-30,41268198,786,721
2014-11-24,2014-11-30,135802457,785,722
2014-11-24,2014-11-30,55207467,784,723
2014-11-24,2014-11-30,108070698,784,724
2014-11-24,2014-11-30,69195802,784,725
2014-11-24,2014-11-30,139413160,784,726
2014-11-24,2014-11-30,140158728,783,727
2014-11-24,2014-11-30,79134636,782,728
2014-11-24,2014-11-30,2227874,781,729
2014-11-24,2014-11-30,73798342,781,730
2014-11-24,2014-11-30,119879079,780,731
2014-11-24,2014-11-30,116746209,780,732
2014-11-24,2014-11-30,43864538,780,733
2014-11-24,2014-11-30,11595413,779,734
2014-11-24,2014-11-30,65982317,779,735
2014-11-24,2014-11-30,93223961,778,736
2014-11-24,2014-11-30,131275408,778,737
2014-11-24,2014-11-30,61596634,777,738
2014-11-24,2014-11-30,43250746,776,739
2014-11-24,2014-11-30,109687773,776,740
2014-11-24,2014-11-30,132653097,775,741
2014-11-24,2014-11-30,54214799,774,742
2014-11-24,2014-11-30,47241390,774,743
2014-11-24,2014-11-30,114054067,773,744
2014-11-24,2014-11-30,114734197,772,745
2014-11-24,2014-11-30,127958351,772,746
2014-11-24,2014-11-30,71702944,772,747
2014-11-24,2014-11-30,135845099,771,748
2014-11-24,2014-11-30,66145288,770,749
2014-11-24,2014-11-30,46133505,770,750
2014-11-24,2014-11-30,38387226,770,751
2014-11-24,2014-11-30,54658786,769,752
2014-11-24,2014-11-30,29245673,768,753
2014-11-24,2014-11-30,106783624,768,754
2014-11-24,2014-11-30,106863941,768,755
2014-11-24,2014-11-30,110561108,767,756
2014-11-24,2014-11-30,23740258,765,757
2014-11-24,2014-11-30,23316310,765,758
2014-11-24,2014-11-30,40973276,764,759
2014-11-24,2014-11-30,36918674,764,760
2014-11-24,2014-11-30,17924218,764,761
2014-11-24,2014-11-30,8249269,761,762
2014-11-24,2014-11-30,63805861,760,763
2014-11-24,2014-11-30,94329829,760,764
2014-11-24,2014-11-30,34453652,760,765
2014-11-24,2014-11-30,17117517,760,766
2014-11-24,2014-11-30,77965060,759,767
2014-11-24,2014-11-30,22901182,759,768
2014-11-24,2014-11-30,18785289,758,769
2014-11-24,2014-11-30,128826910,758,770
2014-11-24,2014-11-30,83262957,758,771
2014-11-24,2014-11-30,7295557,758,772
2014-11-24,2014-11-30,19368976,758,773
2014-11-24,2014-11-30,81444684,757,774
2014-11-24,2014-11-30,77403305,756,775
2014-11-24,2014-11-30,103134579,756,776
2014-11-24,2014-11-30,61472535,755,777
2014-11-24,2014-11-30,81964332,754,778
2014-11-24,2014-11-30,132061340,754,779
2014-11-24,2014-11-30,56053530,754,780
2014-11-24,2014-11-30,111957230,753,781
2014-11-24,2014-11-30,3227231,753,782
2014-11-24,2014-11-30,90442425,752,783
2014-11-24,2014-11-30,43072618,752,784
2014-11-24,2014-11-30,124063835,752,785
2014-11-24,2014-11-30,129894791,751,786
2014-11-24,2014-11-30,33303512,751,787
2014-11-24,2014-11-30,61457956,748,788
2014-11-24,2014-11-30,138891580,748,789
2014-11-24,2014-11-30,85994287,748,790
2014-11-24,2014-11-30,125135169,748,791
2014-11-24,2014-11-30,107034437,746,792
2014-11-24,2014-11-30,105485068,744,793
2014-11-24,2014-11-30,10026124,743,794
2014-11-24,2014-11-30,95885873,743,795
2014-11-24,2014-11-30,111926750,743,796
2014-11-24,2014-11-30,44193672,742,797
