event_time,user_id,num_behavior_type,user_rank
"2014-11-23 06:00:00",134233776,111,5
"2014-11-23 07:00:00",48677702,168,1
"2014-11-23 07:00:00",4110672,144,2
"2014-11-23 07:00:00",21824858,113,3
"2014-11-23 07:00:00",112142417,106,4
"2014-11-23 07:00:00",5950556,101,5
"2014-11-23 08:00:00",91373045,165,1
"2014-11-23 08:00:00",78477282,164,2
"2014-11-23 08:00:00",126010230,147,3
"2014-11-23 08:00:00",97464808,138,4
"2014-11-23 08:00:00",19208481,129,5
"2014-11-23 09:00:00",117221482,357,1
"2014-11-23 09:00:00",36233277,161,2
"2014-11-23 09:00:00",53027024,137,3
"2014-11-23 09:00:00",81633439,113,4
"2014-11-23 09:00:00",19208481,111,5
"2014-11-23 10:00:00",67168345,256,1
"2014-11-23 10:00:00",117977942,217,2
"2014-11-23 10:00:00",66274733,199,3
"2014-11-23 10:00:00",70240139,172,4
"2014-11-23 10:00:00",52772551,133,5
"2014-11-23 11:00:00",135802732,272,1
"2014-11-23 11:00:00",30933630,198,2
"2014-11-23 11:00:00",100326985,171,3
"2014-11-23 11:00:00",10982501,170,4
"2014-11-23 11:00:00",70240139,157,5
"2014-11-23 12:00:00",130270245,205,1
"2014-11-23 12:00:00",12522187,174,2
"2014-11-23 12:00:00",70913065,149,3
"2014-11-23 12:00:00",27809186,145,4
"2014-11-23 12:00:00",79587494,143,5
"2014-11-23 13:00:00",81608134,223,1
"2014-11-23 13:00:00",26720422,197,2
"2014-11-23 13:00:00",27850931,175,3
"2014-11-23 13:00:00",89428650,159,4
"2014-11-23 13:00:00",37652869,146,5
"2014-11-23 14:00:00",77374787,134,1
"2014-11-23 14:00:00",497764,126,2
"2014-11-23 14:00:00",40438806,123,3
"2014-11-23 14:00:00",78571658,120,4
"2014-11-23 14:00:00",108427185,118,5
"2014-11-23 15:00:00",66831202,196,1
"2014-11-23 15:00:00",77374787,179,2
"2014-11-23 15:00:00",93479181,157,3
"2014-11-23 15:00:00",97073377,156,4
"2014-11-23 15:00:00",31110873,150,5
"2014-11-23 16:00:00",75292590,324,1
"2014-11-23 16:00:00",75916920,164,2
"2014-11-23 16:00:00",79253885,152,3
"2014-11-23 16:00:00",36233277,149,4
"2014-11-23 16:00:00",122807268,142,5
"2014-11-23 17:00:00",33596774,190,1
"2014-11-23 17:00:00",52559406,175,2
"2014-11-23 17:00:00",131283302,174,3
"2014-11-23 17:00:00",71929773,160,4
"2014-11-23 17:00:00",75292590,154,5
"2014-11-23 18:00:00",71238931,247,1
"2014-11-23 18:00:00",21365758,237,2
"2014-11-23 18:00:00",12210870,153,3
"2014-11-23 18:00:00",137175187,142,4
"2014-11-23 18:00:00",3318666,131,5
"2014-11-23 19:00:00",113283932,271,1
"2014-11-23 19:00:00",70240139,252,2
"2014-11-23 19:00:00",63329418,190,3
"2014-11-23 19:00:00",119416849,189,4
"2014-11-23 19:00:00",30838173,186,5
"2014-11-23 20:00:00",113283932,283,1
"2014-11-23 20:00:00",69152893,220,2
"2014-11-23 20:00:00",117801453,188,3
"2014-11-23 20:00:00",127089112,171,4
"2014-11-23 20:00:00",24033530,164,5
"2014-11-23 21:00:00",71035154,342,1
"2014-11-23 21:00:00",94637132,235,2
"2014-11-23 21:00:00",52577851,219,3
"2014-11-23 21:00:00",52559406,213,4
"2014-11-23 21:00:00",131787268,191,5
"2014-11-23 22:00:00",128002749,252,1
"2014-11-23 22:00:00",30838173,217,2
"2014-11-23 22:00:00",23740258,183,3
"2014-11-23 22:00:00",97595347,171,4
"2014-11-23 22:00:00",43855246,163,5
"2014-11-23 23:00:00",30838173,296,1
"2014-11-23 23:00:00",140423268,197,2
"2014-11-23 23:00:00",133240213,196,3
"2014-11-23 23:00:00",45649071,181,4
"2014-11-23 23:00:00",120215742,181,5
"2014-11-24 00:00:00",59511789,346,1
"2014-11-24 00:00:00",30838173,242,2
"2014-11-24 00:00:00",56462249,238,3
"2014-11-24 00:00:00",125482009,183,4
"2014-11-24 00:00:00",84465849,172,5
"2014-11-24 01:00:00",135402088,227,1
"2014-11-24 01:00:00",3318666,193,2
"2014-11-24 01:00:00",83851924,153,3
"2014-11-24 01:00:00",5837961,148,4
"2014-11-24 01:00:00",101287551,146,5
"2014-11-24 02:00:00",64699430,199,1
"2014-11-24 02:00:00",83851924,172,2
"2014-11-24 02:00:00",31732015,151,3
"2014-11-24 02:00:00",30955749,150,4
"2014-11-24 02:00:00",22962826,115,5
"2014-11-24 03:00:00",9886065,210,1
"2014-11-24 03:00:00",100929958,143,2
"2014-11-24 03:00:00",53708814,118,3
"2014-11-24 03:00:00",107209058,112,4
"2014-11-24 03:00:00",135402088,109,5
"2014-11-24 04:00:00",5315279,211,1
"2014-11-24 04:00:00",47241390,142,2
"2014-11-24 04:00:00",107209058,123,3
"2014-11-24 04:00:00",19368976,122,4
"2014-11-24 04:00:00",122388121,110,5
"2014-11-24 05:00:00",107209058,219,1
"2014-11-24 05:00:00",132155086,115,2
"2014-11-24 05:00:00",5315279,113,3
"2014-11-24 05:00:00",86723232,108,4
"2014-11-24 05:00:00",110976685,81,5
"2014-11-24 06:00:00",110976685,150,1
"2014-11-24 06:00:00",77822835,143,2
"2014-11-24 06:00:00",107683230,108,3
"2014-11-24 06:00:00",86239261,104,4
"2014-11-24 06:00:00",74314315,72,5
"2014-11-24 07:00:00",107683230,245,1
"2014-11-24 07:00:00",131283302,236,2
"2014-11-24 07:00:00",52577851,140,3
"2014-11-24 07:00:00",71035154,137,4
"2014-11-24 07:00:00",108748058,112,5
"2014-11-24 08:00:00",61336461,170,1
"2014-11-24 08:00:00",75251738,163,2
"2014-11-24 08:00:00",75749135,151,3
"2014-11-24 08:00:00",83813302,147,4
"2014-11-24 08:00:00",51926941,112,5
"2014-11-24 09:00:00",38968501,206,1
"2014-11-24 09:00:00",135402088,141,2
"2014-11-24 09:00:00",99750042,127,3
"2014-11-24 09:00:00",20694838,126,4
"2014-11-24 09:00:00",75251738,118,5
"2014-11-24 10:00:00",116049086,179,1
"2014-11-24 10:00:00",87475354,175,2
"2014-11-24 10:00:00",94514932,165,3
"2014-11-24 10:00:00",71251121,156,4
"2014-11-24 10:00:00",59567091,145,5
"2014-11-24 11:00:00",77522552,136,1
"2014-11-24 11:00:00",125083491,133,2
"2014-11-24 11:00:00",59511789,130,3
"2014-11-24 11:00:00",55192915,129,4
"2014-11-24 11:00:00",70913065,125,5
"2014-11-24 12:00:00",129809988,184,1
"2014-11-24 12:00:00",5694160,183,2
"2014-11-24 12:00:00",73870155,169,3
"2014-11-24 12:00:00",21868086,140,4
"2014-11-24 12:00:00",23165095,138,5
"2014-11-24 13:00:00",113283932,359,1
"2014-11-24 13:00:00",36233277,201,2
"2014-11-24 13:00:00",53080199,187,3
"2014-11-24 13:00:00",19447970,172,4
"2014-11-24 13:00:00",52891027,162,5
"2014-11-24 14:00:00",55381200,428,1
"2014-11-24 14:00:00",113283932,363,2
"2014-11-24 14:00:00",123995552,177,3
"2014-11-24 14:00:00",80954170,156,4
"2014-11-24 14:00:00",45649071,142,5
"2014-11-24 15:00:00",7234861,404,1
"2014-11-24 15:00:00",28257786,188,2
"2014-11-24 15:00:00",135402088,163,3
"2014-11-24 15:00:00",19282406,154,4
"2014-11-24 15:00:00",142450275,151,5
"2014-11-24 16:00:00",15541192,170,1
"2014-11-24 16:00:00",130031214,146,2
"2014-11-24 16:00:00",33829137,144,3
"2014-11-24 16:00:00",3578206,137,4
"2014-11-24 16:00:00",1926899,128,5
"2014-11-24 17:00:00",139435539,132,1
"2014-11-24 17:00:00",123848007,128,2
"2014-11-24 17:00:00",3543407,125,3
"2014-11-24 17:00:00",52891027,119,4
"2014-11-24 17:00:00",84445336,111,5
"2014-11-24 18:00:00",126784328,280,1
"2014-11-24 18:00:00",77868658,117,2
"2014-11-24 18:00:00",19399879,112,3
"2014-11-24 18:00:00",97389266,97,4
"2014-11-24 18:00:00",2935703,95,5
"2014-11-24 19:00:00",107351947,169,1
"2014-11-24 19:00:00",59783248,157,2
"2014-11-24 19:00:00",75225256,154,3
"2014-11-24 19:00:00",87658501,149,4
"2014-11-24 19:00:00",104221274,135,5
"2014-11-24 20:00:00",96865786,277,1
"2014-11-24 20:00:00",17785864,202,2
"2014-11-24 20:00:00",26052997,186,3
"2014-11-24 20:00:00",123250328,186,4
"2014-11-24 20:00:00",100871846,179,5
"2014-11-24 21:00:00",77374787,301,1
"2014-11-24 21:00:00",94637132,194,2
"2014-11-24 21:00:00",94992306,167,3
"2014-11-24 21:00:00",107376559,163,4
"2014-11-24 21:00:00",83813302,159,5
"2014-11-24 22:00:00",54658786,227,1
"2014-11-24 22:00:00",19399879,188,2
"2014-11-24 22:00:00",121528560,182,3
"2014-11-24 22:00:00",82295636,179,4
"2014-11-24 22:00:00",94992306,179,5
"2014-11-24 23:00:00",15957740,251,1
"2014-11-24 23:00:00",77339861,207,2
"2014-11-24 23:00:00",125411948,184,3
"2014-11-24 23:00:00",116049086,178,4
"2014-11-24 23:00:00",133680584,170,5
"2014-11-25 00:00:00",77339861,324,1
"2014-11-25 00:00:00",33984927,247,2
"2014-11-25 00:00:00",72306639,200,3
"2014-11-25 00:00:00",123250328,161,4
"2014-11-25 00:00:00",135157689,158,5
"2014-11-25 01:00:00",77339861,266,1
"2014-11-25 01:00:00",112142417,162,2
"2014-11-25 01:00:00",51098608,160,3
"2014-11-25 01:00:00",37209969,149,4
"2014-11-25 01:00:00",123250328,146,5
"2014-11-25 02:00:00",64675604,174,1
"2014-11-25 02:00:00",112142417,163,2
"2014-11-25 02:00:00",97389266,120,3
"2014-11-25 02:00:00",137175187,98,4
"2014-11-25 02:00:00",41986655,87,5
"2014-11-25 03:00:00",112142417,150,1
"2014-11-25 03:00:00",109005178,147,2
"2014-11-25 03:00:00",107209058,109,3
"2014-11-25 03:00:00",91496013,106,4
"2014-11-25 03:00:00",5315279,105,5
"2014-11-25 04:00:00",95194818,167,1
"2014-11-25 04:00:00",60032762,132,2
"2014-11-25 04:00:00",109005178,117,3
"2014-11-25 04:00:00",65645933,111,4
"2014-11-25 04:00:00",96720314,111,5
"2014-11-25 05:00:00",101250285,125,1
"2014-11-25 05:00:00",65645933,113,2
"2014-11-25 05:00:00",5315279,99,3
"2014-11-25 05:00:00",3607854,84,4
"2014-11-25 05:00:00",95118455,77,5
"2014-11-25 06:00:00",5315279,168,1
"2014-11-25 06:00:00",65645933,159,2
"2014-11-25 06:00:00",75916920,97,3
"2014-11-25 06:00:00",790713,75,4
"2014-11-25 06:00:00",16676403,72,5
"2014-11-25 07:00:00",6101177,204,1
"2014-11-25 07:00:00",36513563,151,2
"2014-11-25 07:00:00",107683230,137,3
"2014-11-25 07:00:00",36233277,121,4
"2014-11-25 07:00:00",80458696,106,5
"2014-11-25 08:00:00",65645933,203,1
"2014-11-25 08:00:00",131573117,164,2
"2014-11-25 08:00:00",59659116,160,3
"2014-11-25 08:00:00",99480990,143,4
"2014-11-25 08:00:00",33448326,116,5
"2014-11-25 09:00:00",103767458,153,1
"2014-11-25 09:00:00",67168345,129,2
"2014-11-25 09:00:00",142455899,129,3
"2014-11-25 09:00:00",29791483,122,4
"2014-11-25 09:00:00",141754029,114,5
"2014-11-25 10:00:00",103767458,165,1
"2014-11-25 10:00:00",125411948,127,2
"2014-11-25 10:00:00",17328648,126,3
"2014-11-25 10:00:00",142081324,120,4
"2014-11-25 10:00:00",78704357,114,5
"2014-11-25 11:00:00",106498387,183,1
"2014-11-25 11:00:00",23591123,157,2
"2014-11-25 11:00:00",85633095,133,3
"2014-11-25 11:00:00",80052488,117,4
"2014-11-25 11:00:00",59511789,116,5
"2014-11-25 12:00:00",113283932,245,1
"2014-11-25 12:00:00",59511789,228,2
"2014-11-25 12:00:00",7234861,174,3
"2014-11-25 12:00:00",23591123,161,4
"2014-11-25 12:00:00",79587494,154,5
"2014-11-25 13:00:00",113283932,254,1
"2014-11-25 13:00:00",112125475,252,2
"2014-11-25 13:00:00",108168148,185,3
"2014-11-25 13:00:00",73462715,175,4
"2014-11-25 13:00:00",90853436,155,5
"2014-11-25 14:00:00",124614349,165,1
"2014-11-25 14:00:00",75321867,144,2
"2014-11-25 14:00:00",138856687,144,3
"2014-11-25 14:00:00",103090935,137,4
"2014-11-25 14:00:00",43032378,133,5
"2014-11-25 15:00:00",26720422,228,1
"2014-11-25 15:00:00",69334364,188,2
"2014-11-25 15:00:00",37409400,138,3
"2014-11-25 15:00:00",67028419,136,4
"2014-11-25 15:00:00",100753537,134,5
"2014-11-25 16:00:00",71035154,227,1
"2014-11-25 16:00:00",33797179,153,2
"2014-11-25 16:00:00",57949136,151,3
"2014-11-25 16:00:00",59131217,147,4
"2014-11-25 16:00:00",46428221,136,5
"2014-11-25 17:00:00",59131217,367,1
"2014-11-25 17:00:00",78329358,246,2
"2014-11-25 17:00:00",37648682,139,3
"2014-11-25 17:00:00",6345483,135,4
"2014-11-25 17:00:00",137314781,129,5
"2014-11-25 18:00:00",21035609,229,1
"2014-11-25 18:00:00",24033530,228,2
"2014-11-25 18:00:00",10211498,191,3
"2014-11-25 18:00:00",48836510,169,4
"2014-11-25 18:00:00",119149297,146,5
"2014-11-25 19:00:00",123842164,207,1
"2014-11-25 19:00:00",46133505,204,2
"2014-11-25 19:00:00",26720422,176,3
"2014-11-25 19:00:00",78331026,168,4
"2014-11-25 19:00:00",118330286,163,5
"2014-11-25 20:00:00",38839327,234,1
"2014-11-25 20:00:00",126399162,165,2
"2014-11-25 20:00:00",117301497,158,3
"2014-11-25 20:00:00",118330286,153,4
"2014-11-25 20:00:00",3318666,148,5
"2014-11-25 21:00:00",74952849,344,1
"2014-11-25 21:00:00",125411948,273,2
"2014-11-25 21:00:00",5315279,218,3
"2014-11-25 21:00:00",29689901,212,4
"2014-11-25 21:00:00",133680584,208,5
"2014-11-25 22:00:00",74952849,328,1
"2014-11-25 22:00:00",63052028,231,2
"2014-11-25 22:00:00",133240213,190,3
"2014-11-25 22:00:00",9451374,183,4
"2014-11-25 22:00:00",33984927,177,5
"2014-11-25 23:00:00",59511789,367,1
"2014-11-25 23:00:00",135402088,290,2
"2014-11-25 23:00:00",125912657,286,3
"2014-11-25 23:00:00",71238931,187,4
"2014-11-25 23:00:00",110976685,181,5
"2014-11-26 00:00:00",76253363,389,1
"2014-11-26 00:00:00",135402088,291,2
"2014-11-26 00:00:00",137463180,194,3
"2014-11-26 00:00:00",117026591,186,4
"2014-11-26 00:00:00",133240213,176,5
"2014-11-26 01:00:00",135402088,187,1
"2014-11-26 01:00:00",76253363,162,2
"2014-11-26 01:00:00",52577851,122,3
"2014-11-26 01:00:00",106634442,120,4
"2014-11-26 01:00:00",79134636,116,5
"2014-11-26 02:00:00",62360262,323,1
"2014-11-26 02:00:00",72306639,147,2
"2014-11-26 02:00:00",79807626,143,3
"2014-11-26 02:00:00",7234861,141,4
"2014-11-26 02:00:00",21562611,120,5
"2014-11-26 03:00:00",79807626,195,1
"2014-11-26 03:00:00",77339861,155,2
"2014-11-26 03:00:00",130499060,105,3
"2014-11-26 03:00:00",57097264,103,4
"2014-11-26 03:00:00",97073377,96,5
"2014-11-26 04:00:00",74952849,220,1
"2014-11-26 04:00:00",137175187,195,2
"2014-11-26 04:00:00",77339861,193,3
"2014-11-26 04:00:00",79807626,128,4
"2014-11-26 04:00:00",5315279,105,5
"2014-11-26 05:00:00",5315279,190,1
"2014-11-26 05:00:00",36142170,129,2
"2014-11-26 05:00:00",85822276,127,3
"2014-11-26 05:00:00",131472598,107,4
"2014-11-26 05:00:00",17908580,103,5
"2014-11-26 06:00:00",107209058,186,1
"2014-11-26 06:00:00",95118455,176,2
"2014-11-26 06:00:00",63052028,139,3
"2014-11-26 06:00:00",39454183,111,4
"2014-11-26 06:00:00",105616401,103,5
"2014-11-26 07:00:00",74314315,233,1
"2014-11-26 07:00:00",36513563,190,2
"2014-11-26 07:00:00",105616401,163,3
"2014-11-26 07:00:00",48677702,121,4
"2014-11-26 07:00:00",6101177,120,5
"2014-11-26 08:00:00",102011432,203,1
"2014-11-26 08:00:00",116049086,178,2
"2014-11-26 08:00:00",121306092,178,3
"2014-11-26 08:00:00",36513563,163,4
"2014-11-26 08:00:00",23591123,148,5
"2014-11-26 09:00:00",70240139,288,1
"2014-11-26 09:00:00",36513563,186,2
"2014-11-26 09:00:00",102011432,156,3
"2014-11-26 09:00:00",68150938,148,4
"2014-11-26 09:00:00",70913065,128,5
"2014-11-26 10:00:00",74314315,218,1
"2014-11-26 10:00:00",70913065,165,2
"2014-11-26 10:00:00",75251738,131,3
"2014-11-26 10:00:00",123848513,125,4
"2014-11-26 10:00:00",41017872,124,5
"2014-11-26 11:00:00",41017872,171,1
"2014-11-26 11:00:00",140356732,165,2
"2014-11-26 11:00:00",85164456,159,3
"2014-11-26 11:00:00",43864355,148,4
"2014-11-26 11:00:00",51435164,126,5
"2014-11-26 12:00:00",7234861,146,1
"2014-11-26 12:00:00",41017872,144,2
"2014-11-26 12:00:00",36508157,136,3
"2014-11-26 12:00:00",112711623,132,4
"2014-11-26 12:00:00",139462332,117,5
"2014-11-26 13:00:00",33463484,207,1
"2014-11-26 13:00:00",82649107,169,2
"2014-11-26 13:00:00",93479181,167,3
"2014-11-26 13:00:00",38141991,154,4
"2014-11-26 13:00:00",19282406,140,5
"2014-11-26 14:00:00",59511789,165,1
"2014-11-26 14:00:00",65961855,157,2
"2014-11-26 14:00:00",28257786,152,3
"2014-11-26 14:00:00",19282406,149,4
"2014-11-26 14:00:00",38141991,145,5
"2014-11-26 15:00:00",41017872,175,1
"2014-11-26 15:00:00",53027024,168,2
"2014-11-26 15:00:00",5938241,151,3
"2014-11-26 15:00:00",137463180,132,4
"2014-11-26 15:00:00",72016943,128,5
"2014-11-26 16:00:00",104569658,238,1
"2014-11-26 16:00:00",126399162,197,2
"2014-11-26 16:00:00",27626311,178,3
"2014-11-26 16:00:00",97464808,168,4
"2014-11-26 16:00:00",65438079,151,5
"2014-11-26 17:00:00",126399162,387,1
"2014-11-26 17:00:00",27809186,124,2
"2014-11-26 17:00:00",36574688,113,3
"2014-11-26 17:00:00",121185603,111,4
"2014-11-26 17:00:00",6685234,110,5
"2014-11-26 18:00:00",126399162,242,1
"2014-11-26 18:00:00",119149297,191,2
"2014-11-26 18:00:00",103134579,190,3
"2014-11-26 18:00:00",58207544,147,4
"2014-11-26 18:00:00",24805953,143,5
"2014-11-26 19:00:00",137905112,219,1
"2014-11-26 19:00:00",74952849,216,2
"2014-11-26 19:00:00",119652192,175,3
"2014-11-26 19:00:00",16676403,158,4
"2014-11-26 19:00:00",118330286,147,5
"2014-11-26 20:00:00",137175187,247,1
"2014-11-26 20:00:00",74952849,233,2
"2014-11-26 20:00:00",126399162,225,3
"2014-11-26 20:00:00",39201973,199,4
"2014-11-26 20:00:00",85633095,181,5
"2014-11-26 21:00:00",113283932,348,1
"2014-11-26 21:00:00",12833799,256,2
"2014-11-26 21:00:00",61472535,209,3
"2014-11-26 21:00:00",23516965,205,4
"2014-11-26 21:00:00",24805953,181,5
"2014-11-26 22:00:00",35709243,246,1
"2014-11-26 22:00:00",113283932,236,2
"2014-11-26 22:00:00",123995552,213,3
"2014-11-26 22:00:00",78477282,184,4
"2014-11-26 22:00:00",106320112,175,5
"2014-11-26 23:00:00",62360262,198,1
"2014-11-26 23:00:00",120321894,165,2
"2014-11-26 23:00:00",117026591,164,3
"2014-11-26 23:00:00",112470845,152,4
"2014-11-26 23:00:00",95645602,142,5
"2014-11-27 00:00:00",137484826,184,1
"2014-11-27 00:00:00",34424883,171,2
"2014-11-27 00:00:00",36233277,163,3
"2014-11-27 00:00:00",6345483,162,4
"2014-11-27 00:00:00",57175975,162,5
"2014-11-27 01:00:00",39526193,127,1
"2014-11-27 01:00:00",64699430,125,2
"2014-11-27 01:00:00",95395131,123,3
"2014-11-27 01:00:00",78329358,121,4
"2014-11-27 01:00:00",97073377,100,5
"2014-11-27 02:00:00",48509295,197,1
"2014-11-27 02:00:00",65645933,140,2
"2014-11-27 02:00:00",97389266,125,3
"2014-11-27 02:00:00",114083355,121,4
"2014-11-27 02:00:00",78329358,111,5
"2014-11-27 03:00:00",65645933,153,1
"2014-11-27 03:00:00",137340803,139,2
"2014-11-27 03:00:00",124210329,136,3
"2014-11-27 03:00:00",74314315,133,4
"2014-11-27 03:00:00",29791483,131,5
"2014-11-27 04:00:00",65645933,160,1
"2014-11-27 04:00:00",19911284,132,2
"2014-11-27 04:00:00",108212684,127,3
"2014-11-27 04:00:00",103489606,122,4
"2014-11-27 04:00:00",7630304,112,5
"2014-11-27 05:00:00",108212684,155,1
"2014-11-27 05:00:00",5315279,127,2
"2014-11-27 05:00:00",135756066,104,3
"2014-11-27 05:00:00",137340803,104,4
"2014-11-27 05:00:00",103489606,93,5
"2014-11-27 06:00:00",34305614,148,1
"2014-11-27 06:00:00",6101177,122,2
"2014-11-27 06:00:00",78074373,101,3
"2014-11-27 06:00:00",103489606,84,4
"2014-11-27 06:00:00",86723232,82,5
"2014-11-27 07:00:00",100326985,178,1
"2014-11-27 07:00:00",5315279,177,2
"2014-11-27 07:00:00",131538712,146,3
"2014-11-27 07:00:00",105616401,127,4
"2014-11-27 07:00:00",107683230,125,5
"2014-11-27 08:00:00",131573117,172,1
"2014-11-27 08:00:00",59659116,154,2
"2014-11-27 08:00:00",5315279,143,3
"2014-11-27 08:00:00",33448326,142,4
"2014-11-27 08:00:00",70913065,127,5
"2014-11-27 09:00:00",140423268,190,1
"2014-11-27 09:00:00",137175187,153,2
"2014-11-27 09:00:00",88865653,147,3
"2014-11-27 09:00:00",74285031,146,4
"2014-11-27 09:00:00",97464808,137,5
"2014-11-27 10:00:00",50904788,416,1
"2014-11-27 10:00:00",78467491,215,2
"2014-11-27 10:00:00",107209058,211,3
"2014-11-27 10:00:00",137175187,178,4
"2014-11-27 10:00:00",74314315,164,5
"2014-11-27 11:00:00",83735095,256,1
"2014-11-27 11:00:00",107209058,214,2
"2014-11-27 11:00:00",56462249,181,3
"2014-11-27 11:00:00",74952849,171,4
"2014-11-27 11:00:00",85188992,131,5
"2014-11-27 12:00:00",33797179,157,1
"2014-11-27 12:00:00",106342906,144,2
"2014-11-27 12:00:00",109005178,142,3
"2014-11-27 12:00:00",20264430,136,4
"2014-11-27 12:00:00",21978171,126,5
"2014-11-27 13:00:00",95244708,174,1
"2014-11-27 13:00:00",36233277,149,2
"2014-11-27 13:00:00",25509021,144,3
"2014-11-27 13:00:00",19282406,135,4
"2014-11-27 13:00:00",33797179,117,5
"2014-11-27 14:00:00",133152667,175,1
"2014-11-27 14:00:00",28257786,158,2
"2014-11-27 14:00:00",77868658,129,3
"2014-11-27 14:00:00",4579794,125,4
"2014-11-27 14:00:00",18997016,119,5
"2014-11-27 15:00:00",92706593,183,1
"2014-11-27 15:00:00",23316310,182,2
"2014-11-27 15:00:00",19911284,160,3
"2014-11-27 15:00:00",136769457,156,4
"2014-11-27 15:00:00",102281568,145,5
"2014-11-27 16:00:00",137463180,286,1
"2014-11-27 16:00:00",113283932,244,2
"2014-11-27 16:00:00",123842164,218,3
"2014-11-27 16:00:00",11361547,164,4
"2014-11-27 16:00:00",54575694,158,5
"2014-11-27 17:00:00",113283932,285,1
"2014-11-27 17:00:00",137463180,232,2
"2014-11-27 17:00:00",46428221,191,3
"2014-11-27 17:00:00",125411948,167,4
"2014-11-27 17:00:00",40211203,159,5
"2014-11-27 18:00:00",46428221,161,1
"2014-11-27 18:00:00",43051852,148,2
"2014-11-27 18:00:00",85566132,140,3
"2014-11-27 18:00:00",52772551,136,4
"2014-11-27 18:00:00",56462249,135,5
"2014-11-27 19:00:00",58581609,195,1
"2014-11-27 19:00:00",122462305,168,2
"2014-11-27 19:00:00",48793683,165,3
"2014-11-27 19:00:00",22188362,164,4
"2014-11-27 19:00:00",117523208,154,5
"2014-11-27 20:00:00",127089112,218,1
"2014-11-27 20:00:00",87642673,195,2
"2014-11-27 20:00:00",22188362,192,3
"2014-11-27 20:00:00",117523208,154,4
"2014-11-27 20:00:00",115164360,144,5
"2014-11-27 21:00:00",7234861,240,1
"2014-11-27 21:00:00",83764719,239,2
"2014-11-27 21:00:00",59511789,236,3
"2014-11-27 21:00:00",80089562,224,4
"2014-11-27 21:00:00",137463180,206,5
"2014-11-27 22:00:00",59511789,412,1
"2014-11-27 22:00:00",76253363,283,2
"2014-11-27 22:00:00",137463180,276,3
"2014-11-27 22:00:00",78477282,228,4
"2014-11-27 22:00:00",15541192,217,5
"2014-11-27 23:00:00",67166709,233,1
"2014-11-27 23:00:00",6345483,228,2
"2014-11-27 23:00:00",45649071,227,3
"2014-11-27 23:00:00",55192254,227,4
"2014-11-27 23:00:00",122462305,203,5
"2014-11-28 00:00:00",6345483,189,1
"2014-11-28 00:00:00",3694961,183,2
"2014-11-28 00:00:00",102930156,181,3
"2014-11-28 00:00:00",7234861,170,4
"2014-11-28 00:00:00",96720314,158,5
"2014-11-28 01:00:00",44365875,186,1
"2014-11-28 01:00:00",45649071,165,2
"2014-11-28 01:00:00",28975138,164,3
"2014-11-28 01:00:00",56892801,147,4
"2014-11-28 01:00:00",65645933,141,5
"2014-11-28 02:00:00",39526193,163,1
"2014-11-28 02:00:00",5315279,119,2
"2014-11-28 02:00:00",79253885,118,3
"2014-11-28 02:00:00",3466367,107,4
"2014-11-28 02:00:00",5938241,97,5
"2014-11-28 03:00:00",74314315,182,1
"2014-11-28 03:00:00",43864355,127,2
"2014-11-28 03:00:00",3318666,103,3
"2014-11-28 03:00:00",12210870,103,4
"2014-11-28 03:00:00",65645933,89,5
"2014-11-28 04:00:00",74314315,172,1
"2014-11-28 04:00:00",109005178,153,2
"2014-11-28 04:00:00",5315279,114,3
"2014-11-28 04:00:00",77374787,110,4
"2014-11-28 04:00:00",4095217,91,5
"2014-11-28 05:00:00",19208481,144,1
"2014-11-28 05:00:00",135803085,134,2
"2014-11-28 05:00:00",5315279,132,3
"2014-11-28 05:00:00",34424883,120,4
"2014-11-28 05:00:00",4095217,90,5
"2014-11-28 06:00:00",109928088,190,1
"2014-11-28 06:00:00",36233277,124,2
"2014-11-28 06:00:00",6101177,120,3
"2014-11-28 06:00:00",3304327,117,4
"2014-11-28 06:00:00",5315279,117,5
"2014-11-28 07:00:00",86723232,197,1
"2014-11-28 07:00:00",109928088,190,2
"2014-11-28 07:00:00",48677702,120,3
"2014-11-28 07:00:00",85566132,109,4
"2014-11-28 07:00:00",36339188,97,5
"2014-11-28 08:00:00",116049086,254,1
"2014-11-28 08:00:00",131573117,168,2
"2014-11-28 08:00:00",102974755,131,3
"2014-11-28 08:00:00",130540064,127,4
"2014-11-28 08:00:00",55192254,112,5
"2014-11-28 09:00:00",70876649,174,1
"2014-11-28 09:00:00",15541192,161,2
"2014-11-28 09:00:00",88513390,131,3
"2014-11-28 09:00:00",65087297,114,4
"2014-11-28 09:00:00",122338823,110,5
"2014-11-28 10:00:00",79587494,169,1
"2014-11-28 10:00:00",78074373,139,2
"2014-11-28 10:00:00",22188362,128,3
"2014-11-28 10:00:00",65645933,126,4
"2014-11-28 10:00:00",137204928,118,5
"2014-11-28 11:00:00",137463180,192,1
"2014-11-28 11:00:00",52577851,111,2
"2014-11-28 11:00:00",51435164,103,3
"2014-11-28 11:00:00",83974192,103,4
"2014-11-28 11:00:00",102281568,102,5
"2014-11-28 12:00:00",65143114,222,1
"2014-11-28 12:00:00",95996140,136,2
"2014-11-28 12:00:00",97951451,123,3
"2014-11-28 12:00:00",57636921,117,4
"2014-11-28 12:00:00",113847593,107,5
"2014-11-28 13:00:00",97951451,164,1
"2014-11-28 13:00:00",116049086,140,2
"2014-11-28 13:00:00",99529968,128,3
"2014-11-28 13:00:00",128246403,122,4
